name,address,latitude,longitude
준비뇨기과의원,"서울특별시 중구 명동9길 23, 3층 303호 (을지로2가, 한양빌딩)",37.5648981,126.9845023
준성형외과의원,"서울특별시 성북구 동소문로 125, 골든타워 3층 (동선동4가)",37.5941649,127.0182308
준안과의원,"서울특별시 강서구 양천로 73, (방화동)",37.5737353,126.8118189
준앤민닥터포유의원,"서울특별시 송파구 양재대로 932, 업무동 5층 8,9,10,10-2호 (가락동)",37.4961026,127.1110027
준이비인후과의원,"서울특별시 은평구 연서로 137, 2층 (구산동, 영진빌딩)",37.6111701,126.9168592
준재활의학과의원,"서울특별시 성북구 길음로7길 6, (길음동, 길음뉴타운9단지래미안 상가 2층, 지하1층 2호)",37.6043358,127.0223968
준재활의학과의원,"서울특별시 송파구 새말로8길 27, (문정동, 봉의빌딩 2층)",37.4802727,127.1269763
준재활의학과의원,"서울특별시 성동구 마장로 137, 221동 2층 2120,2121호 (상왕십리동, 텐즈힐)",37.5692575,127.0248133
중계넘버원정형외과의원,"서울특별시 노원구 한글비석로 263, 성모빌딩 2층 201호 (중계동)",37.6512198,127.0764888
중계마디튼튼의원,"서울특별시 노원구 한글비석로 250, 그린코아상가 3층 301호, 303호 (중계동)",37.650036,127.0770202
중계본정형외과의원,"서울특별시 노원구 한글비석로 270, 스카이타워 6층 601,602,603호 (중계동)",37.6515779,127.0774074
중계성모이비인후과의원,"서울특별시 노원구 중계로 218, 원광빌딩 8층 801호 (중계동)",37.6508514,127.0760126
중계수내과의원,"서울특별시 노원구 한글비석로 273, 대웅빌딩 3층 (중계동)",37.6521713,127.0772332
중계우리들의원,"서울특별시 노원구 한글비석로 235, 하나프라자빌딩 401호,402호,403호 (중계동)",37.6487728,127.0763585
중계윌내과의원,"서울특별시 노원구 한글비석로 253, 세신프라자빌딩 401호, 402호, 405호 (중계동)",37.6504337,127.0763637
중계은행사거리 마취통증의학과의원,"서울특별시 노원구 중계로 206, 세일학원 2층 (중계동)",37.6508422,127.077543
중계의원,"서울특별시 노원구 덕릉로 662, 206호 (중계동, 주공3단지내상가)",37.656936,127.0762093
중계제일의원,"서울특별시 노원구 노원로19길 31, 106호 (중계동, 시영4단지상가)",37.6434857,127.0695572
중계튼튼의원,"서울특별시 노원구 동일로207길 18, 206호 (중계동, 중계그린아파트 B상가 )",37.6446677,127.0632307
중계퍼스트정형외과의원,"서울특별시 노원구 동일로 1308, 정안프라자 3층 (중계동)",37.6459749,127.064184
중곡연세가정의학과의원,"서울특별시 광진구 영화사로 30, 2층 (중곡동)",37.5569059,127.0902606
중곡연세이비인후과의원,"서울특별시 광진구 면목로 127, 202호 (중곡동, 신성그랜드타워)",37.565088,127.0804128
중곡연세튼튼의원,"서울특별시 광진구 능동로 415, 참존빌딩 2,3층 (중곡동)",37.5661769,127.0841646
중곡제일내과의원,"서울특별시 광진구 면목로 127, 2층 205,207,208호 (중곡동, 신성그랜드타워)",37.565088,127.0804128
중랑365의원,"서울특별시 중랑구 용마산로 670, B동 2층 215-218호 (망우동, 신내역 프라디움 더 테라스)",37.6105081,127.1024052
중랑서울성모이비인후과의원,"서울특별시 중랑구 망우로 407, 4층 (망우동)",37.5995202,127.0975571
중랑성모의원,"서울특별시 중랑구 용마산로 439, (망우동)",37.5907459,127.0972326
중랑성모정형외과의원,"서울특별시 중랑구 망우로 402, 6층 (망우동)",37.598824,127.0969476
중랑연세내과의원,"서울특별시 중랑구 망우로 203, 2층 203호 (중화동, 중화동주상복합)",37.593979,127.074805
중랑탑정형외과의원,"서울특별시 중랑구 망우로 214, 우도빌딩 상봉1동 3층 (상봉동)",37.593757,127.0766509
중랑튼튼신경외과의원,"서울특별시 중랑구 망우로 218, 2,3층 (상봉동)",37.5939051,127.0770551
중앙내과의원,"서울특별시 성북구 동소문로 43, 지상2층 201호 (동소문동4가)",37.5906311,127.0101598
중앙내과의원,"서울특별시 송파구 마천로57길 5, 마천빌딩 4층 (마천동)",37.4945429,127.1519379
중앙내과의원,"서울특별시 강서구 방화동로 102, 102호 (방화동)",37.5694669,126.8130132
중앙내과의원,"서울특별시 동작구 서달로 166, 2층 (흑석동, 덕봉빌딩)",37.5077685,126.9628895
중앙내과의원,"서울특별시 서대문구 통일로 468, (홍제동)",37.5902709,126.942925
중앙산부인과의원,"서울특별시 강서구 곰달래로 263, (화곡동)",37.5324263,126.862332
중앙성모의원,"서울특별시 양천구 지양로 75, (신월동)",37.5221846,126.8333496
중앙성심의원,"서울특별시 강동구  양재대로 1478, (길동)",37.5376961,127.1402416
중앙외과의원,"서울특별시 노원구 동일로192길 20, (공릉동)",37.6259057,127.07427
중앙외과의원,"서울특별시 도봉구 덕릉로 241, (창동)",37.6393884,127.0385138
중앙외과의원,"서울특별시 중구 을지로 211, 2층 (을지로5가, 유성빌딩)",37.5670395,127.0015338
중앙의원,"서울특별시 구로구 경인로53길 15, 중앙유통단지 A01-01호 (구로동)",37.5009708,126.8746491
중앙의원,"서울특별시 성북구 장월로1길 17, 1층 (상월곡동)",37.607164,127.0467577
중앙의원,"서울특별시 노원구 월계로55길 4, 205호 (월계동, 사슴아파트)",37.631937,127.0609256
중앙정형외과의원,"서울특별시 동대문구 왕산로 42, 2층 (용두동)",37.5768188,127.0281685
중앙정형외과의원,"서울특별시 성북구 길음로 20, 5층 (길음동, 길음뉴타운. 상가동5층)",37.6047272,127.023066
중앙탑정형외과의원,"서울특별시 동작구 상도로 92, 성대메디컬 3,4,8층 (상도동)",37.4996579,126.9309795
중화제일마취통증의학과의원,"서울특별시 중랑구 중랑역로 122, 한서빌딩 1층 (중화동)",37.6042131,127.0775005
쥬벤스성형외과의원,"서울특별시 강남구 도산대로 421, 청담동JS 빌딩 4,6층 (청담동)",37.5238957,127.0419809
쥬얼리성형외과의원,"서울특별시 강남구 도산대로 120, (논현동, 4,5,6,7,8,9, 10층 청호빌딩)",37.5167404,127.021882
증산의원,"서울특별시 은평구 증산서길 95, (증산동)",37.5847467,126.9075234
지내과의원,"서울특별시 송파구 올림픽로35길 124, (신천동, 장미A상가1동 3층 8호,9호  )",37.5174925,127.1009378
지놈인사이트의원,"서울특별시 서초구 서운로 20, 효봉빌딩 101호 (서초동)",37.4857909,127.0296388
지디스내과의원,"서울특별시 강남구 도곡로 205, YK빌딩 2층 (역삼동)",37.4929277,127.0413818
지디에스성형외과의원,"서울특별시 서초구 강남대로 439, 유화빌딩 6층 701호 (서초동)",37.5015461,127.0254021
지브이의원,"서울특별시 서초구 강남대로101길 7, 루미에르신사 2,3,4층 (잠원동)",37.5163736,127.0187627
지성마취통증의학과의원,"서울특별시 은평구 통일로 863, (갈현동)",37.6200404,126.9200222
지성의원,"서울특별시 양천구 목동중앙북로 95, (목동)",37.5463348,126.8738582
지성의원,"서울특별시 강서구 허준로 198, 304호 (가양동, 가양프라자)",37.5613029,126.8602635
지세븐의원,"서울특별시 강남구 테헤란로 141, 5층 (역삼동)",37.5005479,127.0346851
지속가능한아름다움지아의원,"서울특별시 강남구 봉은사로 331, SH타워 5층 (논현동)",37.5102889,127.0429841
지아인의원,"서울특별시 강남구 도곡로 419, 6층 (대치동)",37.4976776,127.0563325
지안이비인후과의원,"서울특별시 강북구 솔샘로 233, 308호 (미아동, 동북미아프라자)",37.6201527,127.0187184
지안정신건강의학과의원,"서울특별시 동대문구 천호대로 273, 경원빌딩 10층 3호 (답십리동)",37.5678418,127.0520554
지앤산부인과의원,"서울특별시 구로구 시흥대로 559, 부원빌딩 3,4층 (구로동)",37.4831459,126.9011912
지앤산부인과의원,"서울특별시 서초구 서초대로 304, 5층 (서초동)",37.4938049,127.0149613
지앤아이휴내과의원,"서울특별시 중구 통일로 10, 연세대학교 세브란스빌딩 1층 C102호 (남대문로5가)",37.5570913,126.9736575
지앤영피부과의원,"서울특별시 서초구 강남대로 341, 4층 (서초동, 삼원빌딩)",37.4932705,127.0293874
지앤유산부인과의원,"서울특별시 영등포구 영중로2길 1, 5층 (영등포동3가, 대선빌딩)",37.5168876,126.9068057
지에스안과의원,"서울특별시 강남구 강남대로 390, 미진프라자 8,15,16층 (역삼동)",37.497901,127.028709
지에이치에스의원,"서울특별시 동대문구 왕산로 21, 민족통일대통령빌딩 402호 (신설동)",37.5768071,127.0258077
지에이치의원,"서울특별시 서초구 반포대로 235, 지하1층 (반포동)",37.5006686,127.0032572
지에프소아청소년과의원,"서울특별시 서초구 동작대로 118, 방배동예다인프라자빌딩 302,303호 (방배동)",37.4870042,126.9827445
지엘여성의원,"서울특별시 강동구 양재대로 1479, (길동)",37.5380886,127.1398273
지엠비뇨기과의원,"서울특별시 마포구 월드컵로14길 5, 3층 (서교동)",37.555992,126.9107241
지엠씨의원,"서울특별시 구로구 디지털로 242, 한화비즈메트로1차 216호 (구로동)",37.480822,126.8926893
지오성형외과의원,"서울특별시 강남구 압구정로30길 51, I.S.A 빌딩 6층 (신사동)",37.5239346,127.0293712
지우개의원,"서울특별시 강남구 도산대로 108, B1층 (논현동)",37.5161887,127.0206793
지우의원,"서울특별시 강남구 테헤란로 107, 메디타워 14층 (역삼동)",37.4986924,127.0287678
지율정신건강의학과의원,"서울특별시 관악구 관악로 158, BS TOWER 4층 401호 (봉천동)",37.4793256,126.9528173
지음정신건강의학과의원,"서울특별시 송파구 올림픽로 116-1, 신원빌딩 5층 (잠실동)",37.5113945,127.0836429
지음정신건강의학과의원,"서울특별시 중랑구 면목로 495, 이레빌딩 701호 (상봉동)",37.5960575,127.0853429
지의원,"서울특별시 구로구 경인로 176, (오류동, 시티월드)",37.4944027,126.841023
지인내과의원,"서울특별시 종로구 율곡로 202-7, 제일빌딩 A,B동 3층 (연건동)",37.5756649,127.0014312
지인마취통증의학과의원,"서울특별시 송파구 오금로 176, 지인빌딩 지하1,2,4,5,6층 (송파동)",37.5090555,127.113839
지인마취통증의학과의원,"서울특별시 강북구 삼양로 319, 지하1, 2~5층 (수유동)",37.6318474,127.0175079
지인산부인과의원,"서울특별시 성북구 동소문로 106, 유타몰 6층 (동선동1가)",37.5925804,127.0170935
지인성형외과의원,"서울특별시 송파구 올림픽로 100, (잠실동, 3층)",37.5114163,127.0816891
지제이(GJ)성형외과의원,"서울특별시 서초구 강남대로 527, 브랜드칸 타워 5층 (반포동)",37.5090965,127.0218693
지젤의원,"서울특별시 서초구 서초중앙로24길 16, 7층 (서초동)",37.4946882,127.0152578
지킴내과의원,"서울특별시 광진구 광나루로 614, 만택빌딩 3층 (구의동)",37.5407975,127.0958444
지킴소아과의원,"서울특별시 광진구 구의강변로 106, 213호 (구의동, 삼성쉐르빌)",37.5399301,127.0948406
지타워의원,"서울특별시 구로구 디지털로26길 38, G-Tower B134호 (구로동)",37.4798724,126.8953622
지파이브(G5)연합의원,"서울특별시 송파구 충민로 52, 가든파이브웍스 3층 S305,S306호 (문정동)",37.4776993,127.1225324
지혜로운의원,"서울특별시 강북구 도봉로 52, 연이빌딩 11층 (미아동)",37.6137225,127.0305267
지혜샘정신건강의학과의원,"서울특별시 용산구 한강대로 297, 우신빌딩 4층 (갈월동)",37.5447663,126.971685
지혜소아청소년과의원,"서울특별시 은평구 연서로 35, 1층 (역촌동)",37.6022741,126.915578
지흡멘토의원,"서울특별시 서초구 서초대로77길 17, BLOCK77 7층 703, 704호 (서초동)",37.4995536,127.0257524
지힐링스퀘어의원,"서울특별시 강남구 도산대로 122, 에메랄드타워 5층, 6층, 7층 (논현동)",37.516854,127.0221405
직진비뇨의학과의원,"서울특별시 서대문구 신촌로37길 10, 아현 메디컬 5층 (북아현동)",37.5576821,126.957128
진가정의학과의원,"서울특별시 구로구 디지털로33길 11, 에이스테크노타워8차 201호 (구로동)",37.4856729,126.8954779
진경환내과의원,"서울특별시 중랑구 사가정로 404-6, 5~7층 (면목동)",37.5803319,127.0893104
진내과의원,"서울특별시 금천구 독산로 199, 2층 (독산동)",37.4646824,126.9025488
진내과의원,"서울특별시 노원구 동일로204가길 34, 306호 (중계동, 씨앤미복합빌딩)",37.6407272,127.06816
진담성형외과의원,"서울특별시 강남구 테헤란로 101, 이즈타워 1501호 (역삼동)",37.4986785,127.0280314
진비뇨기과의원,"서울특별시 동작구 상도로 102, (상도동)",37.4999427,126.9317763
진비뇨기과의원,"서울특별시 강남구 논현로 607, 2층 (논현동)",37.5079037,127.0332962
진산부인과의원,"서울특별시 강동구 천호대로 1006, 101동 604,605호 (성내동, 브라운스톤)",37.5380133,127.1237896
진성형외과의원,"서울특별시 강남구 강남대로 412, 501호 (역삼동)",37.4995184,127.0272984
진솔정신건강의학과의원,"서울특별시 송파구 법원로 114, 엠스테이트 A동 206호 (문정동)",37.4857987,127.1206993
진심 권내과의원,"서울특별시 서초구 동작대로 50, 대일빌딩 3층 (방배동)",37.4808253,126.9822546
진심정신건강의학과의원,"서울특별시 강남구 테헤란로 139-1, 701호 (역삼동)",37.5004396,127.0344714
진앤미의원,"서울특별시 관악구 청룡길 48, 2층 (봉천동, 창안빌딩)",37.4796458,126.9458054
진오비산부인과의원,"서울특별시 마포구 신촌로 12, 동우빌딩 3,4층 (동교동)",37.558099,126.9276867
진이비인후과의원,"서울특별시 광진구 광나루로 355, 5층 (군자동, 광진 메디컬센터)",37.5483828,127.0693575
진이비인후과의원,"서울특별시 은평구 불광로 60, 불광동라비앙프라자 202호 (불광동)",37.6122936,126.932156
진홍상피부과의원,"서울특별시 강서구 등촌로 23, (화곡동)",37.5319903,126.8634668
차 재활의학과의원,"서울특별시 금천구 시흥대로 335, 2,3층 (독산동)",37.4634798,126.8970864
차내과의원,"서울특별시 용산구 신흥로20길 8, (용산동2가, 차한의원)",37.5461725,126.9850605
차내과의원,"서울특별시 성동구 천호대로 308, 2층 (용답동, 인암빌딩)",37.5652304,127.0542501
차두천마취통증의학과의원,"서울특별시 송파구 거마로 61, 강동중앙의원 302호 (마천동)",37.4984957,127.146426
차민성형외과의원,"서울특별시 서초구 강남대로 503, 청하빌딩 4, 5, 6층 (반포동)",37.5068743,127.0228728
차봉연엔도내과의원,"서울특별시 관악구 쑥고개로 110, 2층 (봉천동)",37.4789345,126.9485944
차성수의원,"서울특별시 도봉구 삼양로 582, (쌍문동)",37.6550459,127.0133196
차소아과의원,"서울특별시 강남구 선릉로 654, 2층 (삼성동)",37.515084,127.0423767
차소연의원,"서울특별시 강남구 도산대로 415, 갤러리제이씨빌딩 5층 (청담동)",37.5237755,127.0409346
차앤박피부과의원,"서울특별시 서대문구 신촌로 99, 6층 (창천동, 엘리트빌딩)",37.5556897,126.9371958
차앤박피부과의원,"서울특별시 강동구 천호대로 1033, 4층 (천호동, 강동빌딩)",37.5378953,127.126974
차앤박피부과의원,"서울특별시 노원구 노해로 495, (상계동, 삼용빌딩)",37.6551207,127.0631037
차앤박피부과의원,"서울특별시 성북구 동소문로 116, 지상3층 (동선동1가)",37.5932314,127.0179551
차앤박피부과의원,"서울특별시 광진구 아차산로 241, 4층 402호 (화양동)",37.5405171,127.0701725
차앤유의원,"서울특별시 강서구 양천로 452, b03-1, 1층 일부, 2층호 (등촌동)",37.5628582,126.8508201
차연합비뇨의학과의원,"서울특별시 마포구 양화로 66, 메디원 메디컬센터 3층 (서교동)",37.550593,126.9160813
차이마취통증의학과의원,"서울특별시 관악구 봉천로 488, 10층 (봉천동, 서호빌딩 )",37.4814864,126.9539222
차이성형외과의원,"서울특별시 강남구 강남대로 406, GLASS TOWER 14층 (역삼동)",37.4990209,127.0276559
차이의원,"서울특별시 마포구 월드컵로3길 14, 303~305호 (합정동, 마포한강2차푸르지오)",37.5512008,126.9119
차인혜내과의원,"서울특별시 서초구 방배로 174, 2층 (방배동, 태창빌딩)",37.4891828,126.9930611
찬스신경과의원,"서울특별시 은평구 은평로 170, 상현빌딩 404호 (응암동)",37.601101,126.9266658
참가정의학과의원,"서울특별시 종로구 종로 227-3, 2층 (종로5가, 평창빌딩 )",37.5713563,127.0028635
참고은의원,"서울특별시 동작구 상도로 92, 성대메디컬 6층 (상도동)",37.4996579,126.9309795
참길이비인후과의원,"서울특별시 마포구 마포대로 44, 302호 (도화동, 진도빌딩)",37.5399727,126.9470994
참나은내과의원,"서울특별시 서초구 효령로 120, 4,5층 (방배동)",37.4810847,126.9974386
참내과의원,"서울특별시 송파구 동남로 141, 2층 (가락동, 옥산빌딩)",37.4919038,127.1262653
참내과의원,"서울특별시 노원구 동일로203가길 29, 291호 (중계동, 브라운스톤 중계)",37.6399301,127.0642714
참다운내과의원,"서울특별시 종로구 종로 266, 동대문종합시장 A동  7층 703호 (종로6가)",37.5707065,127.0073287
참닥터의원,"서울특별시 강남구 도산대로 107, 13층 일부 (신사동)",37.5168631,127.0201484
참든든내과의원,"서울특별시 강남구 광평로56길 8-13, 수서타워 207, 208, 209호 (수서동)",37.4867657,127.1031943
참따뜻한내과의원,"서울특별시 강서구 강서로 43, 도양라비앙타워 301호 (화곡동)",37.5315298,126.8465161
참마취통증의학과의원,"서울특별시 송파구 오금로 507, 4층 402호 (거여동, 거여빌딩)",37.4932394,127.1451931
참맑은의원,"서울특별시 관악구 양녕로 46, 메카플러스 3층 301호 (봉천동)",37.4861622,126.9472995
참바른마취통증의학과의원,"서울특별시 노원구 동일로 1669, 수락프라자 6층 (상계동)",37.6774491,127.0549313
참바른정형외과의원,"서울특별시 강동구 올림픽로 796, 3층 (암사동)",37.5520621,127.128548
참밝은안과의원,"서울특별시 중랑구 면목로 417, 5, 6층 참밝은안과 (면목동)",37.5892593,127.0871681
참벗마취통증의학과의원,"서울특별시 도봉구 노해로63길 79, 3층 (창동, 우림빌딩)",37.6530918,127.0463398
참본정형외과의원,"서울특별시 영등포구 당산로 118, 4층 (당산동3가, 대흥빌딩)",37.5251231,126.897027
참본정형외과의원 은평점,"서울특별시 은평구 은평로 170, 상현빌딩 305호 (응암동)",37.601101,126.9266658
참본정형외과의원마포점,"서울특별시 마포구 창전로 60, 서강빌딩 2층 (구수동)",37.5477946,126.9329072
참비뇨기과의원,"서울특별시 관악구 난곡로 219, 2층 (신림동)",37.4738955,126.9173622
참빛소아청소년과의원,"서울특별시 중랑구 상봉로 134, 3층 302호 (망우동, 삼부)",37.5978789,127.0933241
참빛안과의원,"서울특별시 서대문구 수색로 48, (남가좌동)",37.570402,126.9136165
참빛외과의원,"서울특별시 서대문구 신촌로 243-1, (북아현동)",37.5574631,126.953131
참사랑가정의원,"서울특별시 송파구 새말로8길 6, (문정동, 2층)",37.4822199,127.1263695
참사랑가정의학과의원,"서울특별시 성북구 솔샘로6길 63, 2층 (정릉동)",37.6088134,127.0080654
참사랑가정의학과의원,"서울특별시 광진구 자양로15길 9, (자양동)",37.53579,127.0830033
참사랑소아과의원,"서울특별시 성동구 마장로35길 76, 310호 (마장동, 현대(아)상가)",37.5702629,127.0420171
참사랑의원,"서울특별시 노원구 누원로 22, (상계동, 수락리버시티4단지 크로바프라자203호)",37.6871033,127.0530611
참사랑의원,"서울특별시 중구 다산로40길 56, (신당동, 신당치과의원)",37.5631887,127.0190975
참사랑의원,"서울특별시 중랑구 동일로 920, 묵동 4층 (묵동)",37.6126066,127.077595
참사랑이비인후과의원,"서울특별시 양천구  지양로 74, 2층 (신월동)",37.5222657,126.8338237
참서울내과의원,"서울특별시 도봉구 마들로 650, 도봉월드상가 1층 105-3,4 106-3,4 112-2호 (방학동)",37.6680424,127.047079
참소리이비인후과의원,"서울특별시 송파구 백제고분로 275, 301호 (석촌동)",37.5027812,127.0973444
참소망의료소비자생활협동조합 늘푸른의원,"서울특별시 중구 퇴계로 457, 신당역올리브2 2층 (황학동)",37.5656152,127.0226403
참시원정형외과의원,"서울특별시 강남구 봉은사로 327, 궁도빌딩 2층 (논현동)",37.5101956,127.0426534
참외과 참소아청소년과의원,"서울특별시 송파구 백제고분로 463, 302호303호 (방이동)",37.5119048,127.1125518
참의원,"서울특별시 관악구 관악로 164, B동 201호 (봉천동, 대우디오슈페리움1단지)",37.4798707,126.9530917
참이비인후과의원,"서울특별시 중랑구 사가정로 404-6, 4층 (면목동)",37.5803319,127.0893104
참이비인후과의원,"서울특별시 성북구 장월로 146, 2층 (장위동)",37.6177397,127.0511714
참재활의학과의원,"서울특별시 동대문구 답십리로 151, 2층 (답십리동)",37.5730972,127.0569328
참조은내과의원,"서울특별시 동대문구 망우로 123, 2층 (휘경동, 휘경메디컬프라자)",37.5917173,127.0666048
참조은마취통증의학과의원,"서울특별시 동대문구 전농로 102, 301호 (답십리동)",37.5739634,127.0578512
참조은의원,"서울특별시 광진구 광나루로 529, (구의동)",37.5451544,127.0884822
참조은의원,"서울특별시 강북구 노해로 87, (수유동)",37.6435898,127.0223176
참조은이비인후과의원,"서울특별시 강동구 올림픽로 783, (암사동)",37.5511455,127.1276263
참조은이비인후과의원,"서울특별시 은평구 은평로 121, 3층 (응암동)",37.6004544,126.9210962
참조은정형외과의원,"서울특별시 강서구 수명로 82, 303호,402호 (내발산동, 발산로얄타워)",37.553487,126.8264536
참조은정형외과의원,"서울특별시 중랑구 용마산로 434, 청파빌딩 3층 (면목동)",37.5899757,127.0973845
참조은피부과의원,"서울특별시 영등포구 당산로 214, 209호 (당산동5가, 당산삼성래미안상가)",37.5322866,126.9031452
참좋은내과의원,"서울특별시 구로구 구로동로 147, MEDI FLOWER 147 3층 (구로동)",37.491706,126.8834154
참좋은의원,"서울특별시 중랑구 봉화산로 301, 511동 103~104호 (망우동, 신내역 힐데스하임 참좋은아파트)",37.6100267,127.1049957
참좋은이비인후과의원,"서울특별시 강남구 도곡로 184, 신호빌딩 304호 (도곡동)",37.4917279,127.0397471
참진단검사의학과의원,"서울특별시 강북구 노해로 49, 세일빌딩 3층 (수유동)",37.6400565,127.0223647
참편한내과의원,"서울특별시 금천구 시흥대로 193, 아람아이씨티타워 301-305호 (시흥동)",37.4509933,126.9012779
참편한마취통증의학과의원,"서울특별시 은평구 은평로 52, 4층 (신사동, 명성빌딩)",37.5984568,126.913613
참편한신경과의원,"서울특별시 서대문구 통일로 437-1, 1층 (홍제동)",37.5879541,126.944802
참편한이비인후과의원,"서울특별시 양천구 신목로 86, 5층 502호 (신정동, 덕진빌딩)",37.5223171,126.8747807
참편한정형외과의원,"서울특별시 도봉구 도봉로 461, 4층 (쌍문동, 우림빌딩)",37.6470525,127.0333818
참편한하지외과의원,"서울특별시 강동구 천호대로 1089, 601호 (천호동, 강동역 신동아 파밀리에)",37.5365922,127.1334297
참하지외과의원,"서울특별시 관악구 남부순환로 1814, 대연빌딩 7층 (봉천동)",37.4810595,126.9516001
창동연세정형외과의원,"서울특별시 도봉구 노해로 389, 4층 (창동, 제일빌딩)",37.6527733,127.0513599
창동으뜸정형외과의원,"서울특별시 도봉구 마들로13길 61, 씨드큐브 창동 A동 201-2, 401-6,7,8호 (창동)",37.6544068,127.0497957
창피부과의원,"서울특별시 강남구 테헤란로87길 51, 3층 (삼성동, 여송빌딩)",37.5109128,127.0574009
채규원안과의원,"서울특별시 광진구 자양로 113, 4층 401호 (자양동, 구의 현대 하이엘)",37.5378939,127.0829911
채내과의원,"서울특별시 서대문구 세검정로 32, 채내과의원 지1,1,2,4,5층 (홍제동)",37.5915647,126.94501
채비뇨기과의원,"서울특별시 마포구 신촌로 266-1, 4층 (아현동)",37.5571035,126.9552822
채올의원,"서울특별시 강남구 도산대로 333, K+ 메디칼타워 8층 (신사동)",37.5233586,127.0383812
채우다의원,"서울특별시 강남구 논현로 812, 3층 (신사동)",37.5211136,127.0285349
채우석이비인후과의원,"서울특별시 서대문구 세검정로 72, (홍제동)",37.5939523,126.9482799
채움마취통증의학과의원,"서울특별시 마포구 마포대로 44, 4층 (도화동, 진도빌딩)",37.5399727,126.9470994
채움마취통증의학과의원,"서울특별시 강동구 천호대로 1116, 3층 (성내동)",37.5346716,127.1352138
채움마취통증의학과의원,"서울특별시 종로구 새문안로 103, 3층 (신문로1가, 선광빌딩)",37.5705133,126.9760922
채움산부인과의원,"서울특별시 용산구 서빙고로 17, 센트럴파크 2층 2029, 2030, 2031호 (한강로3가)",37.5257664,126.9678526
채움소아청소년과의원,"서울특별시 양천구 남부순환로 603, 2층 (신월동)",37.5152223,126.8407033
채희재피부과의원,"서울특별시 은평구 서오릉로 140, 2층 (대조동)",37.6113448,126.917604
처음처럼성형외과의원,"서울특별시 강남구 테헤란로 111, 대건빌딩 8층 (역삼동)",37.4988903,127.0292963
척본의원,"서울특별시 성동구 아차산로 33, 삼일빌딩 3층 (성수동1가)",37.5472179,127.0483799
척척나은정형외과의원,"서울특별시 성동구 고산자로 202, 301호 (행당동, 무학예식장)",37.558251,127.0344189
척척마디의원,"서울특별시 은평구 통일로 830, 파레제페빌딩 4층 401,402호 (불광동)",37.6178285,126.9227506
척척마취통증의학과의원,"서울특별시 은평구 연서로 213, 성보빌딩 3층 (갈현동)",37.6176555,126.9192627
척척명의원,"서울특별시 노원구 동일로 1533, 백산빌딩 3층 302호 (상계동)",37.6653534,127.0572639
척척정형외과의원,"서울특별시 노원구 동일로 1036, 제이더블유빌딩 2층 (공릉동)",37.6225931,127.074337
척튼튼마취통증의학과의원,"서울특별시 구로구 새말로 18, 백봉빌딩 4,5층 (구로동)",37.5019944,126.8831468
척편안의원,"서울특별시 광진구 천호대로 549, G타워 4층 (중곡동)",37.5576985,127.0792261
척편한신경외과의원,"서울특별시 도봉구 시루봉로 103-1, 2층 (방학동)",37.660102,127.027322
천내과의원,"서울특별시 강서구 양천로57길 13, 303호 (가양동, 씨드빌딩)",37.5636025,126.8520407
천내과의원,"서울특별시 노원구 동일로 1343, 301호 (상계동, 동일프라자)",37.6484977,127.0620148
천사이비인후과의원,"서울특별시 강동구 양재대로 1499, 2층 204~205호 (길동)",37.5396139,127.1402476
천호닥터에버스의원,"서울특별시 강동구 천호대로 1024, 힐스테이트 천호역 젠트리스 4층 416~421호 (성내동)",37.5372437,127.1256988
천호디에스타의원,"서울특별시 강동구 천호대로 1053, 이안 강동 컴홈스테이 1차 304~308호 (천호동)",37.5373693,127.1289793
천호스마일마취통증의학과의원,"서울특별시 강동구 천호대로 1034, 탑 메디칼센타 2층 (성내동)",37.5372304,127.1267751
천호에스정형외과의원,"서울특별시 강동구 천호대로 1015, 6층 (천호동, 성보빌딩)",37.5385084,127.1251222
천호연세정형외과의원,"서울특별시 강동구 천호대로 993, (천호동)",37.5392081,127.1228203
천호이지함피부과의원,"서울특별시 강동구 천호대로 1006, 브라운스톤천호 1층 106호 (성내동)",37.5380133,127.1237896
첫걸음산부인과의원,"서울특별시 강남구 선릉로 431, 에스케이허브오피스텔 3층 306호 (역삼동)",37.5034574,127.0491411
첫눈성형외과의원,"서울특별시 강남구 강남대로 616, 신사미타워 1302호 (신사동)",37.5168437,127.0198235
첫눈애안과의원,"서울특별시 강남구 테헤란로 332, HJ타워 (건물표기)5층 (역삼동)",37.5037746,127.0481921
첫단추의원,"서울특별시 서초구 강남대로 483, 청호빌딩 12층 (반포동)",37.505336,127.0236717
첫번째의원,"서울특별시 강남구 선릉로 824, 4,5,6,7층 (청담동)",37.5254261,127.0401852
청감송명근의원,"서울특별시 마포구 서강로 137-7, 신촌르·메이에르타운(I) 2층 201호 (노고산동)",37.5549141,126.9354018
청계내과의원,"서울특별시 서초구 청계산로9길 70, 내곡 SH플라자 2층 204,205호 (내곡동)",37.4534624,127.0597967
청계문의원,"서울특별시 중구 난계로23길 1, 4,5층 (황학동)",37.5703096,127.0232218
청담고운세상닥터지피부과의원,"서울특별시 강남구 도산대로 326, 대동타워 5층 (논현동)",37.5223542,127.037756
청담공드림피부과의원,"서울특별시 강남구 삼성로119길 8, 강남대학교 청담 카이로스 빌딩 3층 (삼성동)",37.516305,127.0506102
청담공의원,"서울특별시 강남구 도산대로 419, 아노블리81 1동 303,308호 (청담동)",37.5238471,127.0416493
