name,station_no,node_id,latitude,longitude
서대문내품애센터,112900017,13838,37.5803213337,126.9334962806
금강빌라.인왕중학교,112900016,13839,37.5922107348,126.9516257391
하나은행연희동지점,112900015,13840,37.5669938067,126.931247474
이진아기념도서관,112900014,13841,37.5727088538,126.9565857109
서대문문화체육회관,112900013,13844,37.5815354767,126.9318571973
버드나무가게,112900012,13845,37.590994104,126.9527510089
종근당후문,112900011,13846,37.5594697141,126.9637436891
사러가쇼핑,112900064,13847,37.5672110495,126.9303732956
국민은행,112900197,13848,37.56781,126.931818
극동아파트119동,112900010,13849,37.5729676798,126.9547526626
사천교,112900009,13850,37.5683166376,126.9185424288
팔각정,112900008,13852,37.583313833,126.9303357066
삼거리연탄.약수터입구,112900210,13853,37.5904725788,126.9532665726
민속식당,112900118,13855,37.5679615197,126.9296164448
이진아기념도서관,112900119,13857,37.5726421343,126.9564804632
유진상가,112900120,13858,37.591660052,126.9426778859
명지고후문,112900222,13859,37.5841656006,126.9292207427
개미마을,112900206,13860,37.5897135968,126.9537786344
아현전철역,112900121,13861,37.5574907123,126.9577230295
서연중학교,112900122,13862,37.5691422348,126.928589688
3호선독립문역,112900123,13864,37.5724049323,126.9583836762
이대입구,112900185,13865,37.5568998934,126.9452863295
백련사,112900221,13866,37.5849059393,126.9286278498
평화교회,112900124,13867,37.5695046821,126.9260014418
극동아파트입구,112900174,13869,37.5719201973,126.9585322513
신촌아트레온,112900125,13870,37.5564894962,126.9407252016
북아현동주민센터,112900126,13871,37.5596417843,126.9567766726
삼호아파트.천연동주민센터,112900127,13874,37.5707914279,126.9593909971
홍은초등학교.간호대입구,112900128,13875,37.5968134349,126.9483983653
경남아파트.북아현119안전센터,112900179,13876,37.5607808911,126.9560391181
홍제폭포.동신병원,112900129,13877,37.5800385838,126.9354666025
영천시장입구,112900130,13878,37.5689547887,126.9614410169
간호대정문,112900131,13879,37.5973129248,126.9471326
중앙여고,112900132,13880,37.5620580263,126.9549530248
중앙여고,112900133,13881,37.562450459,126.9556170486
홍은2동어린이집앞,112900134,13882,37.5795467759,126.9341740353
감리신학대학교,112900135,13883,37.5679216001,126.9625724585
추계초등학교,112900137,13885,37.5636952525,126.9542624655
두산아파트,112900138,13886,37.5787201694,126.9320428222
서대문센트레빌,112900175,13887,37.5671723156,126.9639357971
포방시장,112900139,13888,37.5993508468,126.9485644718
홍은2동주민센터,112900141,13891,37.5804137793,126.9344518005
광산사우나,112900142,13892,37.5656108726,126.9644312366
포방공영주차장,112900143,13893,37.6008595246,126.9491591491
힐스테이트신촌.신촌푸르지오1단지후문,112900144,13894,37.5608966456,126.9515497876
인창중고,112900167,13895,37.5647326205,126.9641139341
호박골다리,112900145,13897,37.5981372208,126.9468857242
초원약국,112900146,13898,37.5598106586,126.9498696017
홍은동국민주택,112900113,13902,37.6051967755,126.9499071147
풍림.극동아파트,112900147,13905,37.6034755286,126.9495050706
홍은동국민주택,112900217,13907,37.6056464425,126.949965709
홍제역3번출구,112000413,13911,37.5884321956,126.9442328155
홍제우체국,112900204,13912,37.5867611042,126.9463325749
홍제2동주민센터,112900148,13913,37.5861855115,126.949649234
인왕산현대아파트입구,112900214,13915,37.5854477501,126.9479674436
삼호아파트.천연동주민센터,112900149,13916,37.570506964,126.9600087407
홍제역1번출구,112000411,13917,37.5890349366,126.944047791
유진상가.인왕시장,112000412,13918,37.5907884605,126.9421882308
연희브라운스톤,112900193,13919,37.566066,126.930217
신촌기차역,112900186,13922,37.5587257522,126.9426327429
인왕산현대아파트입구,112900151,13923,37.5851813121,126.9487531269
인왕산현대아파트117동,112900212,13924,37.5863067328,126.9510210022
북아현로입구,112900152,13926,37.5581795882,126.9564549195
인왕산현대아파트117동,112900213,13927,37.5864158661,126.9510203195
이대전철역,112900187,13928,37.5569744833,126.9468188341
유진상가,112900153,13929,37.5906566603,126.9419373753
인왕산현대아파트101동,112900154,13930,37.5861227688,126.9504373685
홍은2동주민센터,112900155,13933,37.5801955537,126.9341610096
뜨란채아파트101동,112900157,13934,37.5659098551,126.958513127
뜨란채아파트101동,112900156,13935,37.5657892,126.958626211
홍지문35통,112900211,13936,37.5967940402,126.9561380553
옥천교앞,112900158,13937,37.5963608926,126.9543661773
대명빌라,112900234,13938,37.5729270056,126.9270218704
인왕시장,112900235,13939,37.591139002,126.942912416
창덕에버빌,112900159,13940,37.5693943762,126.91742748
영천동,112900160,13941,37.5701370515,126.9605988267
독립문,112900176,13942,37.5714816578,126.9593725088
영천동,112900161,13943,37.5700627813,126.960381957
동원베네스트아파트입구,112900237,13944,37.5982578813,126.9447652539
홍은유원아파트입구,112900236,13945,37.5972309406,126.9451708339
동원베네스트주차장.두산위브입구,112900261,13946,37.5991156733,126.9442149137
홍은사회복지관별관,112900228,13947,37.5941280566,126.9474377485
서강아파트1차정문앞,112900229,13952,37.5949183961,126.934065371
연희상가아파트,112900238,13953,37.5731224341,126.928044361
봉원사입구,112900239,13955,37.5667306356,126.9464269727
증산역(증산2교),111901147,13956,37.5837069844,126.9113530601
행운부동산앞,112900240,13957,37.5809892128,126.916578396
은가경로당앞,112900241,13958,37.5810400985,126.9179580379
우리동네키움센터.삼성유치원,112900242,13959,37.5815105244,126.9185042381
두란노어린이집앞,112900243,13960,37.5815815396,126.9207840836
은혜감사어린이집,112900244,13961,37.5820455097,126.9224798172
백련어린이공원(공영주차장),112900245,13962,37.5826610496,126.9236989303
상록운수,112900246,13963,37.5840282682,126.9233580202
명지대학교교회,112900247,13964,37.5825812067,126.9253633984
명지대후문(세븐일레븐),112900248,13965,37.5814681556,126.9248522221
백련어린이공원,112900249,13966,37.5822559752,126.9239938349
은혜감사어린이집앞,112900250,13967,37.5820882288,126.9223608986
두란노어린이집,112900251,13968,37.5817423785,126.9205272051
우리동네키움센터.삼성유치원,112900252,13969,37.581739926,126.9184796033
행운부동산앞,112900254,13971,37.5808266426,126.9165576051
북가좌사거리,112900255,13972,37.5815349216,126.9137827727
북가좌오거리,112900256,13973,37.5811559999,126.9124960014
북가좌파출소,112900257,13974,37.5813659825,126.9111737609
해담는다리앞,111901148,13975,37.5822276439,126.9093836158
이마트24앞,112900258,13976,37.5819344759,126.9214779936
증산2교,111001129,13977,37.5839069226,126.9109326449
홍제천입구,112900259,13978,37.5788352473,126.9321466162
마포역,113000001,14001,37.5409425139,126.9479644874
마포역,113000002,14002,37.540277175,126.9467854312
공덕역,113000003,14003,37.5436049054,126.9509046196
공덕역,113000004,14004,37.5445016819,126.9513544428
아현동주민센터,113000005,14005,37.546364876,126.9529070766
아현동주민센터,113000006,14006,37.5470777755,126.9532416189
마포경찰서,113000007,14007,37.5501999331,126.9552123486
마포경찰서,113000008,14008,37.5507703612,126.9553048134
아현초등학교,113000009,14009,37.5540780443,126.9571001865
아현초등학교,113000010,14010,37.5548981253,126.9573351399
합정역,113000424,14011,37.5489993779,126.9129885095
합정역,113000412,14012,37.5495322937,126.9138559699
서교동,113000423,14013,37.5536367406,126.9195815796
서교동,113000413,14014,37.554149067,126.920047245
홍대입구역,113000422,14015,37.5566403375,126.9234653018
홍대입구역,113000414,14016,37.5573256439,126.9243162516
동교동삼거리,113000421,14061,37.558067095,126.928542674
신촌오거리.현대백화점,113000420,14062,37.5553966479,126.9358930618
신촌오거리.2호선신촌역,113000419,14063,37.5561071246,126.940153403
이대역,113000418,14064,37.5566543493,126.9444960625
웨딩타운,113000476,14067,37.557092,126.951517
아현역,113000477,14068,37.5572940008,126.9549417458
아현동가구단지,113000474,14100,37.5579672892,126.9606652753
마포구청.성산자동차검사소,113000011,14101,37.5649538546,126.9024231067
마포구청,113000012,14102,37.5649023958,126.9018904171
마포농수산물시장.월드컵공원,113000013,14103,37.5661067292,126.8974542618
월드컵경기장남측.월드컵공원,113000014,14104,37.5666679881,126.8963261593
월드컵경기장서측.문화비축기지,113000015,14105,37.569236499,126.895467768
월드컵경기장서측.문화비축기지,113000016,14106,37.568726,126.894294
성산동,113000479,14184,37.564768944,126.9069033254
월드컵파크3단지.난지천공원,113000017,14107,37.5733547348,126.8879570409
월드컵파크3단지.난지천공원,113000018,14108,37.5723190695,126.8884623272
서부면허시험장,113000019,14109,37.5778826192,126.880437164
서부면허시험장,113000020,14110,37.5775610281,126.8803980947
DMC첨단산업센터,113000021,14111,37.5853442979,126.8851878625
DMC첨단산업센터,113000022,14112,37.585598,126.884787
월드컵공원입구.문화비축기지입구,113000025,14115,37.568523,126.892748
월드컵파크3단지정문,113000026,14116,37.573822,126.889228
월드컵파크2단지.에스플렉스센터,113000027,14117,37.575267,126.890647
월드컵파크2단지.에스플렉스센터,113000028,14118,37.5753384971,126.8902909609
합정역7번출구,113000029,14119,37.5485905004,126.9143006049
합정역6번출구,113000030,14120,37.5487970862,126.9146251811
성산중학교,113000031,14121,37.5481890927,126.9175061586
성산중학교,113000032,14122,37.5479367436,126.9174453228
상수역,113000033,14123,37.5476829367,126.9216470319
상수역,113000034,14124,37.5478737711,126.9215637852
서강초등학교,113000035,14125,37.5478027651,126.9253669692
서강초등학교,113000036,14126,37.5474910871,126.9261941009
광흥창역,113000037,14127,37.5476090642,126.9305409732
광흥창역,113000038,14128,37.5473522775,126.9305842172
광흥창역4번출구,113000039,14129,37.5473123228,126.9339394067
마포세무서,113000040,14130,37.5469713032,126.9390917397
중앙잔디광장,113000485,14131,37.5664760626,126.8792488862
마포역,113000042,14132,37.5397090071,126.9457368286
노을공원입구(난지미술창작스튜디오),113000486,14133,37.569406359,126.8806949077
공덕역10번출구,113000471,14134,37.5419401801,126.9528746311
공덕역10번출구,113000470,14135,37.5417232771,126.9528901577
난지천공원다목적구장,113000493,14136,37.5735598425,126.8834400255
난지천공원,113000487,14137,37.5741661044,126.8860993187
월드컵경기장역,113000491,14138,37.5695262377,126.9001971302
마포구청.농수산물시장,113000492,14139,37.566298907,126.8995833556
난지천공원다목적구장,113000488,14140,37.5738570108,126.8832782507
공덕역.공덕시장,113000051,14141,37.5444134861,126.9530314936
공덕시장,113000052,14142,37.544351852,126.9541479054
신덕성결교회,113000053,14143,37.5459410072,126.9566906448
신덕성결교회,113000054,14144,37.5458923284,126.9561622385
한겨레신문사,113000055,14145,37.548146748,126.9588159115
한겨레신문사,113000056,14146,37.5479971758,126.9589872289
노을공원입구(난지미술창작스튜디오),113000489,14147,37.5695835026,126.8804861814
공덕역6번출구,113000058,14149,37.5430732748,126.9531626402
공덕역7번출구,113000059,14150,37.5427512615,126.9533323949
용마루고개.신공덕삼성아파트,113000060,14151,37.541871,126.955885
서울대동창회관,113000061,14152,37.542444957,126.9507441044
공덕역8번출구,113000062,14153,37.5434939017,126.951631774
도화동현대아파트,113000063,14154,37.5403322186,126.9557014553
도화동현대아파트,113000064,14155,37.5405429216,126.955832541
중동초등학교,113000065,14156,37.5668726108,126.9104194588
중동초등학교,113000066,14157,37.5666220223,126.9103076889
성산2동주민센터,113000067,14158,37.5677928213,126.9083263491
성산2동주민센터,113000068,14159,37.5680037628,126.9084370307
성산119안전센터,113000069,14160,37.5698617774,126.9038566649
성산119안전센터,113000070,14161,37.569712828,126.9037125673
성산아파트,113000071,14162,37.571597138,126.9014985417
성산아파트,113000072,14163,37.5714611354,126.9014134049
DMC상암센트럴파크,113000073,14164,37.5751843905,126.896039836
DMC상암센트럴파크,113000074,14165,37.5751546184,126.8954851821
상암초등학교,113000075,14166,37.5763917144,126.8934221518
상암초등학교,113000076,14167,37.5765495834,126.8937200609
신촌로터리,113000077,14168,37.5538094529,126.9368825067
신촌로터리,113000078,14169,37.5535240112,126.9372675673
서강대학교,113000079,14170,37.5511,126.93797
서강대학교,113000080,14171,37.5518272757,126.9373153932
광성중고등학교,113000081,14172,37.5493548145,126.9386715493
광성중고등학교,113000082,14173,37.548952,126.93986
대흥역,113000083,14174,37.5481067455,126.9409887457
대흥역,113000084,14175,37.5476750559,126.9427204259
용강초등학교,113000085,14176,37.546977106,126.9435145128
동도중학교.서울디자인고등학교,113000086,14177,37.5464778856,126.945401461
동도중학교.서울디자인고등학교,113000087,14178,37.5456406475,126.9467666745
공덕역2번출구,113000088,14179,37.5451999014,126.9483406072
공덕역1번출구,113000089,14180,37.5444323434,126.9493208487
서서울농협홍대역점,113000090,14181,37.556592,126.91971
동교로사거리,113000091,14182,37.5558462446,126.9209476216
성산2교,113000094,14185,37.564277,126.912473
성산2교,113000095,14186,37.5638632409,126.9132054677
성미약수터,113000096,14187,37.5617966139,126.9151050102
성미약수터,113000097,14188,37.5624635723,126.9140662478
경성중고.홍대부속여중고입구,113000098,14189,37.560551806,126.9158070869
경성중고.홍대부속여중고입구,113000099,14190,37.5596512854,126.9166140242
경성중고.홍대부속여중고입구,113000100,14191,37.5594093604,126.9172809899
아만티호텔서울,113000101,14192,37.5572277306,126.9193196292
아만티호텔서울,113000102,14193,37.5578790449,126.9182029073
마포구청역7번출구,113000103,14194,37.5627277529,126.902662558
마포구청역6번출구,113000104,14195,37.5624588168,126.9024722199
마포중앙도서관,113000105,14196,37.5636762812,126.9067285152
마포중앙도서관,113000106,14197,37.564253,126.907457
성산2교,113000107,14198,37.56566824,126.9135548771
성산2교,113000108,14199,37.5656929458,126.9126441333
광흥창역.서강동주민센터,113000109,14200,37.5482784766,126.9319142889
광흥창역.서강동주민센터,113000110,14201,37.548254678,126.931412223
창전현대홈타운,113000111,14202,37.5508818035,126.9326546465
창전현대홈타운,113000112,14203,37.5507124982,126.932199547
신촌로터리,113000113,14204,37.5538899564,126.9345617
신촌로터리,113000114,14205,37.5540511998,126.9356825619
이대역6번출구,113000116,14207,37.5564896634,126.9447874756
이화여대입구,113000117,14208,37.5559161044,126.9457318695
이대역5번출구,113000118,14209,37.5557990945,126.946020578
대흥교회,113000119,14210,37.5540499504,126.9457581231
대흥교회,113000120,14211,37.5537887705,126.9460582466
서강대후문.마포아트센터,113000121,14212,37.5504951872,126.9439464603
마포자이2차아파트.대흥역,113000472,14213,37.548758,126.942535
굴레방다리.아현역,113000124,14215,37.5571518068,126.9574606253
양화진성지공원입구,113000125,14216,37.5486575374,126.9122481343
홍대입구,113000494,14217,37.5545944804,126.920375476
홀트아동복지회,113000127,14218,37.5490106533,126.9121780839
합정역2번출구,113000128,14219,37.5510604429,126.9156095164
합정역4번출구,113000129,14220,37.5502177028,126.9153071515
홍대입구역1번출구,113000133,14224,37.5565612263,126.9230438058
홍대입구역,113000134,14225,37.556651825,126.923813304
연남동,113000135,14226,37.5625221708,126.9275410215
신촌역8번출구,113000137,14228,37.555637521,126.9347610004
극동방송,113000139,14230,37.5494237971,126.9231511533
극동방송,113000140,14231,37.5494290547,126.9229225322
홍익대학교,113000141,14232,37.5521905815,126.923804758
홍익대학교,113000142,14233,37.5530705865,126.924641406
산울림소극장,113000143,14234,37.5543703111,126.9298077585
산울림소극장,113000144,14235,37.554958166,126.9301572482
신수중학교,113000145,14236,37.545242206,126.9326481273
신수중학교,113000146,14237,37.5454360008,126.9327520694
래미안웰스트림아파트,113000147,14238,37.5442313666,126.9362364705
한국출판콘텐츠센터,113000148,14239,37.5446547963,126.9354090177
용강동주민센터,113000149,14240,37.5419177341,126.9404187472
용강동주민센터,113000150,14241,37.5417099622,126.9411793777
용강동입구,113000151,14242,37.5396325539,126.9441050979
메세나폴리스,113000153,14244,37.5509477452,126.9129324905
마포한강푸르지오,113000154,14245,37.550787,126.912592
성산초등학교입구,113000155,14246,37.5531302266,126.9118676593
성산초등학교입구,113000156,14247,37.553218,126.912262
기업은행서교동지점(최규하대통령가옥),113000157,14248,37.5547915422,126.9114638988
기업은행서교동지점(최규하대통령가옥),113000158,14249,37.5548695099,126.9108956213
망원시장.망원동월드컵시장입구,113000159,14250,37.5573371725,126.9087601732
망원시장.망원동월드컵시장입구,113000160,14251,37.5575911259,126.9089432755
망원동방울내길입구,113000161,14252,37.5604275533,126.906364689
망원동방울내길입구,113000162,14253,37.5605946475,126.9057249395
성서초등학교,113000163,14254,37.5588032368,126.9114976368
성서초등학교,113000164,14255,37.5585137421,126.9111731244
합정한강아파트,113000234,14256,37.5510938111,126.9072376566
미원아파트입구,113000166,14257,37.5591229348,126.9032162229
미원아파트입구,113000167,14258,37.5591653733,126.9033225674
망원2동주민센터,113000168,14259,37.5600059068,126.9030950972
망원2동주민센터,113000169,14260,37.5600805608,126.9029286079
청기와빌라,113000170,14261,37.560782282,126.9043928297
청기와빌라,113000171,14262,37.5607605683,126.9047512686
망원정입구,113000172,14263,37.5525939414,126.9069935902
성산초등학교,113000173,14264,37.553593858,126.9100992042
서서울농협,113000174,14265,37.553553121,126.906062842
서서울농협,113000175,14266,37.5534086494,126.9060056297
망원1동주민센터,113000176,14267,37.5556235492,126.9048936302
망원1동주민센터,113000177,14268,37.5554407976,126.9051055187
동교초등학교,113000178,14269,37.557946251,126.90421537
동교초등학교,113000179,14270,37.5578909496,126.9040871071
월드컵파크7단지,113000180,14271,37.5811497135,126.8784199476
월드컵파크7단지,113000181,14272,37.581876,126.878963
월드컵경기장북측,113000182,14273,37.5728554605,126.8994695568
상암사거리.월드컵경기장북측,113000183,14274,37.573967,126.898104
경성중고.홍대부속여중고입구,113000184,14275,37.5597317011,126.9156529372
한강버스망원선착장,113000531,14276,37.555741,126.897648
삼진제약,113000189,14283,37.5533537628,126.9267223052
홍대입구역사거리,113000190,14284,37.5547384096,126.9222053762
상암DMC홍보관.YTN,113000192,14286,37.577985,126.891323
상암DMC홍보관.YTN,113000193,14287,37.5774605863,126.8912875667
월드컵파크5단지.상암중고등학교입구,113000194,14288,37.580921,126.886335
월드컵파크5단지,113000195,14289,37.5803332786,126.8865178403
구룡근린공원,113000196,14290,37.5834310105,126.8826124496
상암고등학교,113000197,14291,37.5819239214,126.8841995172
월드컵파크3단지후문,113000198,14292,37.571242,126.889762
서강대후문.마포아트센터,113000199,14293,37.54982788,126.943770647
월드컵파크4단지후문.JTBC,113000201,14295,37.5773614776,126.8898953585
디지털미디어시티역2번출구,113000202,14296,37.5752078233,126.8996741287
월드컵파크4단지후문.JTBC,113000203,14306,37.577857071,126.889945572
누리꿈스퀘어.MBC,113000204,14307,37.578988,126.889637
월드메르디앙아파트,113000205,14308,37.5450734893,126.9234283579
월드메르디앙아파트,113000206,14309,37.5448091234,126.924290977
한강밤섬자이아파트,113000207,14310,37.5457358405,126.9277926676
한강밤섬자이아파트,113000208,14311,37.5455492751,126.9277294722
서강해모로아파트,113000209,14312,37.5456864091,126.9294970623
서강해모로아파트,113000210,14313,37.545537,126.928887
서교동주민센터.마포신문사,113000211,14314,37.5548915242,126.9163533449
동교로사거리,113000212,14315,37.5556445461,126.91982843
상암사거리.월드컵경기장북측,113000213,14316,37.5737580172,126.8979917064
강변한신코아,113000214,14317,37.5374403051,126.9439785202
난지한강공원,113000430,14330,37.5680089232,126.8781937234
난지한강공원,113000428,14331,37.5687642494,126.8750873208
월드컵공원입구.문화비축기지입구,113000410,14332,37.568177,126.892749
디지털미디어시티역,113000425,14333,37.5750780768,126.9007548894
월드컵파크9.10.11.12단지,113000433,14334,37.58533,126.878833
월드컵파크9.10.11.12단지,113000432,14335,37.5843953147,126.8799671809
용마루고개.브라운스톤공덕아파트,102000254,14336,37.541133045,126.9568297914
하늘초등학교,113000436,14337,37.585322,126.879658
월드컵파크10단지,113000435,14338,37.5862054537,126.881348387
월드컵파크11.12단지,113000437,14339,37.5862704288,126.8808993224
수색교,113000438,14340,37.5872149306,126.8839820122
수색교,113000434,14341,37.5870817539,126.8839598515
가좌역1번출구,113000495,14342,37.5683159216,126.9149412588
가좌역,113000496,14343,37.5678973956,126.9153689271
디지털미디어시티역3번출구A,113000448,14344,37.5755263424,126.9007797653
청구아파트.참누리아파트,113000446,14346,37.5742321541,126.9028581629
청구아파트.참누리아파트,113000445,14347,37.5738331722,126.9031032213
중동현대아파트,113000444,14348,37.5716856118,126.9072675947
중동현대아파트,113000443,14349,37.5714636428,126.9072883544
가좌행복주택.건영월드컵아파트,113000442,14350,37.5694513482,126.9121016153
가좌행복주택.건영월드컵아파트,113000441,14351,37.5693048881,126.9120367007
월드컵아이파크,113000440,14352,37.5667337059,126.9136074112
월드컵아이파크,113000439,14353,37.5664713538,126.9136846815
DMC첨단산업센터,113000455,14354,37.5840594436,126.8865456046
DMC첨단산업센터,113000454,14355,37.5836187524,126.886622684
SBS.YTN,113000453,14356,37.579829791,126.8943776781
SBS.YTN,113000452,14357,37.5798316679,126.8939587977
공항철도디지털미디어시티역,113000451,14358,37.5766983835,126.8990065446
공항철도디지털미디어시티역,113000450,14359,37.5769634812,126.8981967646
디지털미디어시티역3번출구,113000449,14360,37.5753552366,126.900584183
상암동주민센터앞,113000469,14361,37.578461396,126.8939275345
MBC,111001115,14362,37.5820834608,126.8907318462
MBC,111001114,14363,37.5818267278,126.8907859977
난지천공원.박정희대통령기념관,113900288,14490,37.5744127596,126.8861728907
공덕시장,113900296,14491,37.5443868565,126.9541672852
마포16번종점,113900260,14492,37.5608656017,126.8988594191
서부면허시험장.월드컵파크8단지,113900297,14493,37.5785320093,126.882110569
창전중앙하이츠아파트,113900299,14494,37.549919204,126.92752631
망원유수지.마포구민체육센터,113900284,14495,37.5564968722,126.8985925441
양화진성지,113900285,14496,37.5456403732,126.9119307997
홍대입구역,113900300,14497,37.5573254742,126.9236679158
홍대입구역,113900301,14498,37.5577282744,126.9234387243
아현전철역,113900302,14499,37.5571368168,126.9562461927
샛별문방구.마포전철역,113900303,14500,37.5398243005,126.947628807
청암대,113900304,14501,37.5357415195,126.9477362472
한겨레신문사,113900219,14502,37.5471556001,126.9589794255
동원데자뷰아파트,113900305,14503,37.5603378705,126.8992212168
창전삼성아파트109동,113900306,14505,37.5502446123,126.9302782196
홍대후문,113900307,14506,37.5512061281,126.927367497
신촌수정탕,113900308,14507,37.5497981454,126.9375706084
태양빌딩,113900014,14508,37.55611,126.899382
난지천공원.박정희대통령기념관,113900273,14509,37.5740883789,126.8860527171
다운교회,113900016,14510,37.5456250178,126.9128255229
동교로사거리,113900245,14511,37.5557913332,126.9210303052
코오롱아파트106동앞,113900017,14512,37.5609091091,126.9231008719
가든호텔.삼성프라자,113900018,14513,37.5407448359,126.9492092871
우성아파트3동,113900019,14514,37.5361648924,126.9475068947
대상아파트,113900020,14515,37.5597426063,126.8996419598
디지털미디어시티역9번출구,111001135,14516,37.5777772935,126.8969821974
창전삼성아파트107동,113900022,14517,37.5507316247,126.9309953149
서강유치원,113900023,14518,37.5519120695,126.9279949601
삼익아파트입구.신촌숲아이파크,113900024,14519,37.5499070227,126.9356035042
용약국,113900025,14520,37.554479102,126.9368472568
월드컵파크3단지,113900274,14521,37.5726253056,126.8883543312
한이맨션,113900026,14522,37.54551586,126.9141581354
코오롱아파트104동앞,113900027,14524,37.5622933508,126.9219754172
돼지슈퍼,113900028,14525,37.556961,126.961677
형제식당,101000336,14526,37.557353,126.961069
하나님의교회,113900029,14527,37.5462180095,126.9598793339
신부파스카아파트,113900030,14528,37.5587574153,126.9003563794
창전삼성아파트104동,113900031,14530,37.5510770869,126.9315846569
육완순무용원,113900032,14531,37.5527354367,126.9290988156
신수경남아파트,113900033,14532,37.5500104497,126.9336171589
성원아파트,113900251,14534,37.556576,126.901603
서일빌딩,113900035,14536,37.5454162494,126.9159825506
청원빌딩,113900267,14537,37.5584151692,126.9181649687
코오롱아파트사거리,113900036,14538,37.5630345645,126.9213939451
신일약국,113900037,14539,37.5560100579,126.9625987905
아현실버복지관,101900026,14540,37.5576412633,126.9602156344
S마트,113900038,14541,37.547055,126.943554
동교초등학교,113900039,14542,37.5572273703,126.9014438887
창전삼성아파트입구,113900040,14544,37.5516299322,126.9324080979
와우공원입구,113900041,14545,37.5531811274,126.9300208249
마포소방서,113900042,14546,37.5490808985,126.9326944706
광흥창역.서강동주민센터,113900043,14547,37.5483004315,126.9326343365
대흥역,113900225,14548,37.5480716446,126.9410725222
동교초등학교,113900252,14549,37.5568114132,126.9029520908
마포농수산물시장.월드컵경기장,113900044,14550,37.5660689383,126.8972675665
마포새빛문화숲,113900045,14551,37.5452896463,126.9179054483
경성고교입구,113900046,14552,37.5601111815,126.9166359308
대룡빌딩,113900047,14553,37.5636821303,126.9222716786
공덕역입구,113900049,14554,37.542036376,126.9515801113
성원아파트,113900262,14555,37.556736,126.901586
한강공원입구,113900309,14556,37.556266,126.899256
금호태영아파트,113900050,14557,37.5537200783,126.9317248509
경의선책거리.산울림소극장,113900246,14558,37.5549249512,126.9303700659
신수동성당.신수동주민센터,113900231,14559,37.5472604384,126.9338504704
서강수협.신수중학교,113900051,14560,37.5453150473,126.9323900344
용강초등학교,113900052,14561,37.54705602,126.9435526305
망원동사거리,113900253,14562,37.55714,126.904322
마포구청.마포구청역,113900053,14563,37.5657503917,126.9009458973
마포새빛문화숲후문,113900054,14564,37.5451009675,126.9216549212
마포FM,113900055,14565,37.5609964881,126.9177138986
연남동주민센터,113900056,14566,37.5640863415,126.9230681745
도화현대1차아파트111동앞,113900057,14567,37.5411751362,126.9543656256
성원아파트,113900058,14569,37.5471721489,126.9371834845
한국출판콘텐츠센터,113900059,14570,37.5446957205,126.9353844685
서울여자중고등학교,113900060,14571,37.547055382,126.9471495554
망원시장,113900254,14572,37.557492,126.905979
월드컵경기장역,113900061,14573,37.5692704064,126.9002903006
상수동,113900062,14574,37.546692208,126.9230414413
경성중고.홍익디자인고,113900265,14575,37.5619139666,126.9192591331
에덴지우아파트,113900063,14576,37.5645907957,126.924217758
도화현대1차아파트,113900064,14577,37.5404825999,126.9554309077
망원유수지.마포구민체육센터,113900065,14579,37.55588,126.899167
마포세무서,113900232,14582,37.5470162832,126.9389468423
신수현대아파트.래미안웰스트림,113900066,14583,37.5437179924,126.9367020261
염리삼성아파트,113900067,14584,37.5484856059,126.9475661602
구)망원우체국사거리,113900068,14585,37.557824975,126.9076978449
상수역,113900069,14586,37.5476371966,126.9235904983
코오롱아파트사거리,113900070,14587,37.5636983072,126.9208510308
에덴맨션,113900071,14588,37.5639839246,126.9249462367
서부수도사업소,113900286,14589,37.556804829,126.9598728435
화평교회,113900255,14590,37.5544373457,126.9011589449
신촌역,113900247,14591,37.5556204253,126.9348062895
굴다리시장,113900072,14592,37.5462786361,126.9414168429
신석초등학교,113900073,14593,37.543163949,126.9386568825
일성여자중고등학교,113900074,14594,37.5488734491,126.9484113079
망원전철역,113900075,14595,37.556111,126.909936
상수두산아파트,113900076,14596,37.5475467474,126.9244409921
경성중고후문,113900077,14597,37.5643791604,126.9202967687
하모니마트사거리,113900078,14598,37.5633660552,126.9253883256
만물사부동산,113900217,14599,37.5553480504,126.9607372268
하나님의교회,113900079,14600,37.539331855,126.9553127738
MBC,113900001,14601,37.5796281217,126.8917373023
월드컵파크4단지,113900002,14602,37.5778014837,126.8877410517
상암중학교,113900003,14603,37.5789717535,126.8872438991
서울산업진흥원.국악방송,113900004,14604,37.5807370662,126.8889507316
우리기술사옥.한국지역정보개발원,113900005,14605,37.5822609838,126.887878597
DMC빌,113900006,14606,37.5823926492,126.8855908513
우리금융상암센터.DMC빌,113900007,14607,37.581932163,126.885575198
도화현대1차아파트단지내,113900223,14608,37.5397829588,126.9545930351
상암고등학교,111001127,14610,37.5809780136,126.8825326891
상암월드컵파크6.7단지,113900314,14611,37.5812734756,126.8805398078
상암월드컵파크6.7단지,113900315,14612,37.5810587094,126.8806237964
상암고등학교,111901150,14613,37.580684598,126.8836707859
스탠포드호텔,113000467,14614,37.5824225201,126.8861172457
스탠포드호텔,113000466,14615,37.5824509369,126.8856846789
월드컵파크6단지상가,111901151,14616,37.5798067452,126.885663889
공덕역10번출구,113900290,14617,37.5418479155,126.9530953371
공덕역10번출구,113900289,14618,37.5418343172,126.952886013
웨딩타운,113900291,14619,37.5569705649,126.951583453
상지초등학교,113900293,14620,37.5797209678,126.8814543536
