name,category,address,latitude,longitude,district_name
GS25대림춘혜점,convenience,서울특별시 영등포구 대림로39길 3,37.5001613813631,126.897190018353,영등포구
씨제이올리브영세,mart,서울특별시 종로구 세종대로 161,37.570680007532,126.976262714275,종로구
홈플러스일반,mart,서울특별시 중랑구 신내로 201,37.6158118859461,127.093737925054,중랑구
CU이대한우리기숙사점,mart,서울특별시 서대문구 이화여대길 52,37.564464071855,126.950299590822,서대문구
위드미,mart,서울특별시 마포구 동교로12안길 24,37.5539734222394,126.913718338945,마포구
GS25상봉주한,convenience,서울특별시 중랑구 면목로 476,37.5942929427365,127.086260252257,중랑구
GS25월계석계역,convenience,서울특별시 노원구 석계로 22,37.6169127397206,127.064380649284,노원구
크린토피아노원학여울청구점,laundry,서울특별시 노원구 동일로207길 184,37.6372498727262,127.060863317242,노원구
정상제이엘에스,academy,서울특별시 강남구 영동대로 229,37.4995381536269,127.06742361294,강남구
에스티유니타스/강남,academy,서울특별시 서초구 강남대로 415,37.4995634682882,127.026338419252,서초구
노브랜드강남대치역점,mart,서울특별시 강남구 남부순환로 2947,37.4945762317576,127.062658424122,강남구
이마트/노브랜드영등포,mart,서울특별시 영등포구 의사당대로 8,37.5278737487068,126.916904782729,영등포구
애니벅스강남센터1,academy,서울특별시 강남구 강남대로102길 32,37.5029058336409,127.027934218729,강남구
성산요양보호사교육원,academy,서울특별시 마포구 월드컵북로12안길 68,37.5645780296445,126.913547647792,마포구
씨제이올리브영,mart,서울특별시 종로구 종로12길 21,37.5690777917068,126.985997904814,종로구
노브랜드서울서초G5,mart,서울특별시 서초구 서초중앙로24길 27,37.4954116265072,127.01639699177,서초구
잠실실내운전면허드라이빙존,academy,서울특별시 송파구 백제고분로7길 50,37.5106907788618,127.084286396129,송파구
진애듀,academy,서울특별시 금천구 시흥대로 277,37.458346710905,126.898524492623,금천구
CU염창JK블라썸호텔점,convenience,서울특별시 강서구 양천로65길 41-22,37.5567870741781,126.867777228084,강서구
타임교육,academy,서울특별시 강남구 삼성로57길 31,37.4972993765281,127.058555694473,강남구
씨제이올리브영서여의도,mart,서울특별시 영등포구 국회대로74길 19,37.529823367831,126.921971050216,영등포구
이마트24성수한라점,mart,서울특별시 성동구 성수이로7길 7,37.5398016562311,127.054458951954,성동구
잇올스파르타목동3독학재수학원,academy,서울특별시 양천구 목동로 183,37.5248697670373,126.864326640044,양천구
이마트24과기대누리학사점,mart,서울특별시 노원구 공릉로58길 130,37.6344653851203,127.077039296581,노원구
프로맘_서강SLP강남,academy,서울특별시 강남구 개포로 626,37.4940332297515,127.081372809864,강남구
이마트24오피스디포,mart,서울특별시 강남구 테헤란로 316,37.5030805627207,127.045531750914,강남구
우리셀프빨래방협동조합,laundry,서울특별시 성동구 성수이로 69,37.5413688574647,127.05561424286,성동구
지에스25S노원역점,mart,서울특별시 노원구 동일로 1409,37.6546930898143,127.060526248187,노원구
지에스25LG빌딩점,convenience,서울특별시 종로구 새문안로 58,37.5692734195617,126.971576917797,종로구
세븐일레븐당진호서대점,mart,서울특별시 강남구 역삼로17길 60,37.498587681015,127.036493332859,강남구
올가홀푸드,mart,서울특별시 송파구 중대로 168,37.4968689586862,127.125354585164,송파구
바둑의품격,academy,서울특별시 서초구 반포대로30길 81,37.4928712114103,127.012981454485,서초구
대한에너지,mart,서울특별시 서초구 주흥3길 26,37.5042681213911,127.01903406664,서초구
9스토아,mart,서울특별시 용산구 이태원로 190,37.5343270172834,126.99505571927,용산구
GS25S9송파나루역,convenience,서울특별시 송파구 백제고분로 446,37.5106313389449,127.112393074716,송파구
참조은교육,academy,서울특별시 강북구 삼양로27길 46,37.6190371392372,127.01865551576,강북구
SSG청담점,mart,서울특별시 강남구 도산대로 442,37.5233086395885,127.044118668702,강남구
씨제이올리브영,mart,서울특별시 강남구 테헤란로 115,37.4990580540607,127.029911828767,강남구
아이엘이(ILECO,academy,서울특별시 강남구 논현로 842,37.5240341864698,127.028733975739,강남구
