district_name,name,category,course,address
광진구,다금바이올린교습소,예능(대),음악,서울특별시 광진구 광나루로 635
양천구,피지에이엠스터디2관학원,입시.검정 및 보습,보습·논술,서울특별시 양천구 목동동로 387
양천구,고대수학학원,입시.검정 및 보습,보습,서울특별시 양천구 목동동로 59
강북구,미아프라임학원,입시.검정 및 보습,보습,서울특별시 강북구 삼양로 254
강남구,시대인재A관2학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 324
송파구,선우학원,입시.검정 및 보습,보습,서울특별시 송파구 백제고분로42길 18
도봉구,에임하이영어학원,입시.검정 및 보습,보습,서울특별시 도봉구 도봉로125길 94
강남구,보람과학수학학원,입시.검정 및 보습,보습,서울특별시 강남구 영동대로 210
강남구,지피에이(GPA)영어학원,입시.검정 및 보습,보습,서울특별시 강남구 남부순환로365길 38
강남구,멘토스학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 역삼로64길 22
강남구,킴벨과학교습소,입시.검정 및 보습,보습,서울특별시 강남구 언주로 122
노원구,트라이어드음악학원,예능(대),음악,서울특별시 노원구 동일로 1639-6
중랑구,NHK어학원,국제화,실용외국어(유아/초·중·고),서울특별시 중랑구 용마산로 384
성북구,샵음악교습소,예능(대),음악,서울특별시 성북구 정릉로 307
서초구,루디아음악학원,예능(대),음악,서울특별시 서초구 동산로13길 34-5
서대문구,서대문위버지니어스어학원,종합(대),,서울특별시 서대문구 성산로 533
광진구,지엘이씨어학학원,종합(대),,서울특별시 광진구 자양로 90
동작구,동작정이조영어학원,국제화,실용외국어(유아/초·중·고),서울특별시 동작구 상도로 213
송파구,이관이현중보습학원,입시.검정 및 보습,보습·논술,서울특별시 송파구 석촌호수로 110
도봉구,샤론음악교습소,예능(대),음악,서울특별시 도봉구 마들로 573
강남구,깊은생각중등수학캠퍼스보습학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 도곡로 445
마포구,에스비에스(SBS)아카데미에이아이엑스(AIX)학원,종합(대),,서울특별시 마포구 양화로 176
강남구,삼성힐학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로119길 29
강남구,호안천리프리미엄학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로58길 29
마포구,미래엔영어수학서교학원,입시.검정 및 보습,보습,서울특별시 마포구 와우산로25길 19
노원구,물음표미술교습소,예능(대),미술,서울특별시 노원구 덕릉로 591
노원구,리체피아노음악교습소,예능(대),음악,서울특별시 노원구 동일로227길 43
송파구,잠실파인만의치대관학원,입시.검정 및 보습,보습,서울특별시 송파구 석촌호수로 152
강동구,엄선생수학교습소,입시.검정 및 보습,보습,서울특별시 강동구 구천면로41길 72
광진구,비바체음악교습소,예능(대),음악,서울특별시 광진구 자양로 317-1
양천구,루미북독서코칭국어논술학원,입시.검정 및 보습,보습·논술,서울특별시 양천구 목동서로 349
강남구,예섬2관학원,종합(대),,서울특별시 강남구 도곡로 418
광진구,온탑(ONTOP)학원,입시.검정 및 보습,보습,서울특별시 광진구 자양번영로 48
관악구,건영해법영어교습소,입시.검정 및 보습,보습,서울특별시 관악구 신림로3길 40
관악구,탑클래스학원,입시.검정 및 보습,보습,서울특별시 관악구 난곡로 53
성북구,루트R수학교습소,입시.검정 및 보습,보습,서울특별시 성북구 지봉로 180
영등포구,아트빌미술교습소,예능(대),미술,서울특별시 영등포구 도신로29길 28
성동구,엘예원피아노음악교습소,예능(대),음악,서울특별시 성동구 독서당로 261
서초구,가인학원,입시.검정 및 보습,보습,서울특별시 서초구 서초중앙로31길 12
강남구,압구정파인만고등1관학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 논현로157길 26
노원구,황혜정영어학원,입시.검정 및 보습,보습,서울특별시 노원구 중계로 201
은평구,열공수학교습소,입시.검정 및 보습,보습,서울특별시 은평구 증산로17길 62
은평구,와이비엠잉글루서신영어교습소,입시.검정 및 보습,보습,서울특별시 은평구 증산로17길 62
성동구,스피킹북클럽보습학원,입시.검정 및 보습,보습,서울특별시 성동구 행당로6길 97
동작구,미래인재공무원학원,인문사회(대),성인고시,서울특별시 동작구 노량진로 202
동작구,솔루니신대방논술교습소,입시.검정 및 보습,보습·논술,서울특별시 동작구 여의대방로 28
강남구,엠비씨아카데미뷰티미용학원,직업기술,이·미용,서울특별시 서초구 서초대로77길 41
송파구,청심보습학원,입시.검정 및 보습,보습,서울특별시 송파구 백제고분로43길 4
마포구,엠피아수학학원,입시.검정 및 보습,보습,서울특별시 마포구 상암산로1길 69
서대문구,홍제이화미술교습소,예능(대),미술,서울특별시 서대문구 세무서길 33-4
양천구,씨앤씨미술학원,예능(대),미술,서울특별시 양천구 목동로 207
양천구,포유영수학원,입시.검정 및 보습,보습,서울특별시 양천구 오목로42길 5
양천구,더레전드학원,입시.검정 및 보습,보습·논술,서울특별시 양천구 목동중앙로3길 11
노원구,가송인테리어목공기술학원,직업기술,공예,서울특별시 노원구 공릉로58나길 9
강남구,고래의도약학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 도곡로 524
구로구,순미술교습소,예능(대),미술,서울특별시 구로구 개봉로20길 6
영등포구,삼성피아노교습소,예능(대),음악,서울특별시 영등포구 영등포로3길 7
강서구,에스제이에반보습어학원,종합(대),,서울특별시 강서구 강서로12길 23-5
영등포구,유니센스일대일영어학원,국제화,통역(성인),서울특별시 영등포구 양산로 121
도봉구,그림이야기미술교습소,예능(대),미술,서울특별시 도봉구 도봉로136길 14
성동구,서울숲아카데미보습학원,입시.검정 및 보습,보습,서울특별시 성동구 상원길 65
성북구,피카소미술교습소,예능(대),미술,서울특별시 성북구 월곡로14길 24
서초구,씨지앤아이(CGNI)게임그래픽학원,직업기술,게임,서울특별시 서초구 서초중앙로22길 87
용산구,라온제나국어논술교습소,입시.검정 및 보습,보습·논술,서울특별시 용산구 보광로 53
동대문구,e해법수학교습소,입시.검정 및 보습,보습,서울특별시 동대문구 서울시립대로 31
영등포구,이엘씨에듀학원,입시.검정 및 보습,보습,서울특별시 영등포구 도림로 323
관악구,엠앤피학원(M&P학원),입시.검정 및 보습,보습,서울특별시 관악구 쑥고개로 92-1
강서구,소리원음악학원,예능(대),음악,서울특별시 강서구 수명로 68-27
광진구,소원서예교습소,예능(대),미술,서울특별시 광진구 뚝섬로 649
양천구,끝장수학학원,입시.검정 및 보습,보습,서울특별시 양천구 목동동로 393
관악구,뿌리영어보습학원,입시.검정 및 보습,보습,서울특별시 관악구 신림로 169
서대문구,영수전문탑클래스학원,입시.검정 및 보습,보습,서울특별시 서대문구 연희로 153
마포구,박선생수학교습소,입시.검정 및 보습,보습,서울특별시 마포구 월드컵로42길 40
강남구,휴브레인입시컨설팅센터학원,입시.검정 및 보습,진학상담지도,서울특별시 강남구 역삼로 462
송파구,삼성영어메이플문현학원,입시.검정 및 보습,보습,서울특별시 송파구 새말로 142
성동구,한맥학원제2관,입시.검정 및 보습,보습,서울특별시 성동구 마장로 291
양천구,데몬스영어교습소,입시.검정 및 보습,보습,서울특별시 양천구 목동서로 77
구로구,조은해법영어교습소,입시.검정 및 보습,보습,서울특별시 구로구 공원로 27
성북구,꿈코미술교습소,예능(대),미술,서울특별시 성북구 서경로 28
용산구,스카이(SKY)학원,입시.검정 및 보습,보습,서울특별시 용산구 효창원로8길 4
서초구,비와이피(BYP)보습학원,입시.검정 및 보습,보습·논술,서울특별시 서초구 동광로 6
송파구,이아이이송파풍납어학학원,입시.검정 및 보습,보습,서울특별시 송파구 올림픽로47길 20
송파구,구주이배수학송파수능관학원,입시.검정 및 보습,보습,서울특별시 송파구 위례성대로 52
성동구,행당제일학원,입시.검정 및 보습,보습,서울특별시 성동구 행당로11길 4
양천구,눈높이목동러닝학원,입시.검정 및 보습,보습·논술,서울특별시 양천구 목동중앙남로 12
서대문구,솔피아노음악학원,예능(대),음악,서울특별시 서대문구 세검정로1길 93
양천구,잼있는음악교습소,예능(대),음악,서울특별시 양천구 오목로3길 37
송파구,오리진(ORIGIN)영어학원,입시.검정 및 보습,보습,서울특별시 송파구 위례성대로 128
은평구,윈탑학원,입시.검정 및 보습,보습,서울특별시 은평구 연서로 293
동작구,숙명음악학원,예능(대),음악,서울특별시 동작구 상도로 43-2
강남구,프라우드7어퍼(UPPER)학원,종합(대),,서울특별시 강남구 도곡로 418
강남구,김대균어학원,국제화,어학(성인),서울특별시 강남구 봉은사로 474
동작구,클레매쓰수학학원,입시.검정 및 보습,보습,서울특별시 동작구 상도로62길 5
송파구,뉴성신보습학원,입시.검정 및 보습,보습,서울특별시 송파구 올림픽로35길 112
관악구,행운음악교습소,예능(대),음악,서울특별시 관악구 관악로28길 44
양천구,김성주수학교습소,입시.검정 및 보습,보습,서울특별시 양천구 목동동로 385
강북구,바른스터디학원,입시.검정 및 보습,보습·논술,서울특별시 강북구 한천로109길 72
강동구,홍지미술교습소,예능(대),미술,서울특별시 강동구 양재대로91길 50
금천구,달콤한미술교습소,예능(대),미술,서울특별시 금천구 금하로 755-3
강서구,탑컴퓨터전산회계학원,종합(대),,서울특별시 강서구 강서로 282
송파구,구자임보습학원,입시.검정 및 보습,보습,서울특별시 송파구 가락로 74
강남구,케이엠지수학학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 340
은평구,줄리아드음악학원,예능(대),음악,서울특별시 은평구 연서로 161
금천구,우리피아노교습소,예능(대),음악,서울특별시 금천구 독산로 201-1
양천구,클라라음악교습소,예능(대),음악,서울특별시 양천구 목동남로4길 6-23
도봉구,와이비엠잉글루쌍문제2학습관영어보습학원,입시.검정 및 보습,보습,서울특별시 도봉구 도봉로109길 58
도봉구,유플러스학원,입시.검정 및 보습,보습,서울특별시 도봉구 덕릉로63가길 61
노원구,키즈잉글리쉬어학원,국제화,실용외국어(유아/초·중·고),서울특별시 노원구 동일로 1550
강서구,기준과학전문학원,입시.검정 및 보습,보습,서울특별시 강서구 우장산로 16
중랑구,우리의초록미술교습소,예능(대),미술,서울특별시 중랑구 동일로157길 60
노원구,생각찬국어교습소,입시.검정 및 보습,보습,서울특별시 노원구 동일로 1456
서초구,플래뮤서초미술학원,예능(대),미술,서울특별시 서초구 고무래로8
강남구,강남비상에듀학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 선릉로62길 5
마포구,이룸미술학원,예능(대),미술,서울특별시 마포구 와우산로 118
송파구,밝은빛국어교습소,입시.검정 및 보습,보습,서울특별시 송파구 가락로11길 23
도봉구,애플트리뮤직음악교습소,예능(대),음악,서울특별시 도봉구 방학로 187
관악구,포레스트미술교습소,예능(대),미술,서울특별시 관악구 난곡로 50
구로구,에뛰드음악교습소,예능(대),음악,서울특별시 구로구 신도림로21길 25
노원구,리프영어2관학원,입시.검정 및 보습,보습,서울특별시 노원구 한글비석로 264
강남구,새움8관학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 도곡로 511
송파구,리틀쇼팽음악학원,예능(대),음악,서울특별시 송파구 올림픽로 119
동작구,선율음악교습소,예능(대),음악,서울특별시 동작구 동작대로 29길 110
강서구,위즈디(wisdy)영어교습소,국제화,실용외국어(유아/초·중·고),서울특별시 강서구 우장산로4길 83
강남구,스칼라(scholar)어학원,국제화,실용외국어(유아/초·중·고),서울특별시 강남구 언주로151길 21
강남구,대치글로벌스카이로드학원,입시.검정 및 보습,보습,서울특별시 강남구 선릉로64길 15-5
구로구,비바체음악학원,예능(대),음악,서울특별시 구로구 부일로11길 101
종로구,큰별피아노음악교습소,예능(대),음악,서울특별시 종로구 혜화로3길 5
양천구,목동정상수학학원,종합(대),,서울특별시 양천구 목동서로 349
양천구,수학하는사람들수학교습소,입시.검정 및 보습,보습,서울특별시 양천구 목동서로 349
강동구,이앤디학원,입시.검정 및 보습,보습,서울특별시 강동구 동남로71길 32
강남구,사유의숲학원,입시.검정 및 보습,보습,서울특별시 강남구 일원로3길 10
강남구,에스디영어학원,입시.검정 및 보습,보습,서울특별시 강남구 도곡로 516
서초구,엠케이영어교습소,입시.검정 및 보습,보습,서울특별시 서초구 바우뫼로7길 8
노원구,스터디폴수학교습소,입시.검정 및 보습,보습,서울특별시 노원구 중계로18길 17
은평구,테스수학사탐학원,입시.검정 및 보습,보습,서울특별시 은평구 통일로83길 21
서초구,게이트서초어학학원,종합(대),,서울특별시 서초구 사임당로 102-5
강북구,아트하우스미술교습소,예능(대),미술,서울특별시 강북구 도봉로34길 37
광진구,지혜담은국어학원,입시.검정 및 보습,보습,서울특별시 광진구 광나루로 588
강남구,천지인학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 선릉로126길 16
성북구,미술로생각하기학원,예능(대),미술,서울특별시 성북구 아리랑로 31-1
관악구,더샾음악학원,예능(대),음악,서울특별시 관악구 쑥고개로 73-1
노원구,공릉주니어랩영어교습소,입시.검정 및 보습,보습,서울특별시 노원구 화랑로51길 17
강남구,이수현피아노클래스음악교습소,예능(대),음악,서울특별시 강남구 언주로 122
강남구,다함영재원학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 영동대로 221
금천구,제이이음음악학원,예능(대),음악,서울특별시 금천구 금하로 657
성북구,길음지앤비보습학원,입시.검정 및 보습,보습,서울특별시 성북구 길음로9길 40
강서구,키즈아카데미어학원,국제화,실용외국어(유아/초·중·고),서울특별시 강서구 강서로47길 126
노원구,천사회교습소,입시.검정 및 보습,보습,서울특별시 노원구 한글비석로 232
강서구,엠제이음악교습소,예능(대),음악,서울특별시 강서구 양천로73길 15
강남구,아트포엠예뜨락미술학원,예능(대),미술,서울특별시 강남구 압구정로 160
도봉구,선덕음악교습소,예능(대),음악,서울특별시 도봉구 시루봉로 88
강서구,리더스영어수학전문학원,입시.검정 및 보습,보습·논술,서울특별시 강서구 공항대로8길 17
광진구,한양아르떼피아노음악교습소,예능(대),음악,서울특별시 광진구 뚝섬로58가길 26
마포구,에프티케이잉글리쉬어학원,종합(대),실용외국어(유아/초·중·고),서울특별시 마포구 만리재옛길 60
양천구,이엠수능영어교습소,입시.검정 및 보습,보습,서울특별시 양천구 목동서로 77
양천구,씨앤씨3관학원,입시.검정 및 보습,보습,서울특별시 양천구 목동서로 389
강북구,예술한모금상상한조각미술교습소,예능(대),미술,서울특별시 강북구 한천로124길 31
광진구,더강한학원,입시.검정 및 보습,보습,서울특별시 광진구 뚝섬로 679
광진구,생각하는미술교습소,예능(대),미술,서울특별시 광진구 자양로3길 68
양천구,일등쎈수학교습소,입시.검정 및 보습,보습,서울특별시 양천구 목동서로 400
서초구,토브국어교습소,입시.검정 및 보습,보습,서울특별시 서초구 효령로72길 57
서대문구,리드인새미르독서논술교습소,입시.검정 및 보습,보습·논술,서울특별시 서대문구 통일로 405
서대문구,홍은하늘소리음악교습소,예능(대),음악,서울특별시 서대문구 세검정로1길 65
광진구,꿈꾸는현대미술교습소,예능(대),미술,서울특별시 광진구 능동로6길 16
강남구,케이엔에스(KNS)고등3관영어학원,입시.검정 및 보습,보습,서울특별시 강남구 도곡로83길 5
강남구,미퍼스트학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212
송파구,정's피아노교습소,예능(대),음악,서울특별시 송파구 양산로4길 16
강서구,통문장영어교습소,입시.검정 및 보습,보습,서울특별시 강서구 양천로14가길 23
강남구,아이엘이(별관)어학원,종합(대),,서울특별시 강남구 도곡로 454
서초구,김수희과학보습학원,입시.검정 및 보습,보습·논술,서울특별시 서초구 사평대로 126
노원구,수음악학원,예능(대),음악,서울특별시 노원구 중계로14길 34
서초구,강신백국어보습학원,입시.검정 및 보습,보습,서울특별시 서초구 동작대로 222
송파구,바우킨더미술교습소,예능(대),미술,서울특별시 송파구 송파대로42길 47
도봉구,셀라음악교습소,예능(대),음악,서울특별시 도봉구 도봉로109길 26
노원구,학림학원,입시.검정 및 보습,보습,서울특별시 노원구 한글비석로 250
강서구,랭귀지앤드비욘드영어교습소,입시.검정 및 보습,보습,서울특별시 강서구 강서로 254
관악구,남부초점플에이스영어미래엔수학학원,입시.검정 및 보습,보습,서울특별시 관악구 남부순환로161길 9
도봉구,스텝영어학원,입시.검정 및 보습,보습,서울특별시 도봉구 도봉로180나길 41
마포구,미래엔영어수학염리학원,입시.검정 및 보습,보습,서울특별시 마포구 큰우물로 39-4
도봉구,대성전산회계교습소,기타(대),회계,서울특별시 도봉구 도봉로125길 72
강남구,앤버스영어전문학원,입시.검정 및 보습,보습,서울특별시 강남구 역삼로 404
강남구,박동완영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212
도봉구,도봉청어람진학원,입시.검정 및 보습,보습,서울특별시 도봉구 시루봉로 148
서초구,프리셀영어학원,입시.검정 및 보습,보습,서울특별시 서초구 서초중앙로31길 14-11
마포구,아이숲어학원,국제화,실용외국어(유아/초·중·고),서울특별시 마포구 대흥로 54
은평구,소나무독서실,독서실,독서실(유아/초·중·고),서울특별시 은평구 은평로 142
도봉구,삼성영어창경보습학원,입시.검정 및 보습,보습,서울특별시 도봉구 해등로25길 41
서초구,메이저수학학원,입시.검정 및 보습,보습·논술,서울특별시 서초구 고무래로 10-6
양천구,유니아트미술교습소,예능(대),미술,서울특별시 양천구 중앙로51길 65
마포구,잉글리시아이성산학원,입시.검정 및 보습,보습,서울특별시 마포구 월드컵북로 224
은평구,은진이화피아노교습소,예능(대),음악,서울특별시 은평구 진관1로 21-10
은평구,가온피아노교습소,예능(대),음악,서울특별시 은평구 진관4로 87
은평구,은평에듀수학교습소,입시.검정 및 보습,보습,서울특별시 은평구 은평로 230
성동구,잉글리쉬플러스영어교습소,입시.검정 및 보습,보습,서울특별시 성동구 독서당로 272
관악구,고흐피아노음악교습소,예능(대),음악,서울특별시 관악구 미성길 122
강남구,케이플러스모델학원,기타(대),모델,서울특별시 강남구 도산대로 332
강남구,이에스씨아카데미어학원,국제화,실용외국어(유아/초·중·고),서울특별시 강남구 압구정로30길 17
강남구,라온액터스연기학원,기예(대),"연기(연극,뮤지컬,오페라)",서울특별시 강남구 가로수길 18
구로구,사랑방영어교습소,입시.검정 및 보습,보습,서울특별시 구로구 개봉로16길 21
성동구,예스런미술교습소,예능(대),미술,서울특별시 성동구 동일로 265
동작구,동작라이즈어학원,국제화,실용외국어(유아/초·중·고),서울특별시 동작구 현충로 75
양천구,이화더피아노음악교습소,예능(대),음악,서울특별시 양천구 목동동로 130
성동구,별자리미술교습소,예능(대),미술,서울특별시 성동구 무수막길 64-1
강서구,경서음악교습소,예능(대),음악,서울특별시 강서구 우현로 26
강남구,엑시터어학원,국제화,실용외국어(유아/초·중·고),서울특별시 강남구 논현로159길 14
송파구,프라우드영어도서관가동가주초점학원,입시.검정 및 보습,보습,서울특별시 송파구 동남로18길 14
강동구,케이엔피보습학원,입시.검정 및 보습,보습,서울특별시 강동구 구천면로 264
강동구,아이엠(IM)보습학원,입시.검정 및 보습,보습,서울특별시 강동구 천중로 226
양천구,세영음악교습소,예능(대),음악,서울특별시 양천구 목동서로 38
금천구,인섹시큐리티정보통신학원,직업기술,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",서울특별시 금천구 가산디지털1로 137
동대문구,쥴리어드음악교습소,예능(대),음악,서울특별시 동대문구 답십리로23나길 17
서초구,피아이서초어학원,종합(대),,서울특별시 서초구 서초중앙로31길 6-3
노원구,보다미술학원,예능(대),미술,서울특별시 노원구 동일로 1345
강서구,케이티씨(KTC)뮤직댄스아카데미학원,종합(대),,서울특별시 강서구 화곡로 429
은평구,메타수학교습소,입시.검정 및 보습,보습,서울특별시 은평구 갈현로15길 8
마포구,정아수학교습소,입시.검정 및 보습,보습,서울특별시 마포구 도화2길 69
마포구,비트윈마포영어교습소,국제화,보습,서울특별시 마포구 백범로37길 16
서대문구,소리숲피아노교습소,예능(대),음악,서울특별시 서대문구 세무서길 33-15
동대문구,청솔해법영어교습소,입시.검정 및 보습,보습,서울특별시 동대문구 전농로10길 20
영등포구,에스엘피어학원,국제화,실용외국어(유아/초·중·고),서울특별시 영등포구 대림로 247
구로구,윤수학씨13학원,입시.검정 및 보습,보습,서울특별시 구로구 고척로 203
마포구,뮤직아트음악교습소,예능(대),음악,서울특별시 마포구 월드컵북로38길 48
성북구,솔리스트음악교습소,예능(대),음악,서울특별시 성북구 보문로29다길 31
동작구,윤선생아이지에스이아카데미(IGSE Academy)대방학원,입시.검정 및 보습,보습,서울특별시 동작구 여의대방로 28
동작구,아이지에스이아카데미(IGSE Academy)동작영어학원,입시.검정 및 보습,보습,서울특별시 동작구 사당로 264-1
양천구,프리마음악학원,예능(대),음악,서울특별시 양천구 오목로 19
양천구,블루레벨과학교습소,입시.검정 및 보습,보습,서울특별시 양천구 은행정로 5
관악구,종로엠신림보습학원,입시.검정 및 보습,보습,서울특별시 관악구 난곡로 50
중랑구,C&K(씨엔케이)미술교습소,예능(대),미술,서울특별시 중랑구 면목로27길 55
강남구,엘앤비프랩학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 언주로157길 26
마포구,합정한우리독서토론논술교습소,입시.검정 및 보습,보습·논술,서울특별시 마포구 동교로 72-1
동대문구,현진학원,입시.검정 및 보습,보습,서울특별시 동대문구 사가정로 80
강서구,써니영어전문학원,입시.검정 및 보습,보습,서울특별시 강서구 양천로73길 90
강동구,탑소프트웨어컴퓨터교습소,입시.검정 및 보습,보습,서울특별시 강동구 풍성로 136
강동구,리드앤톡북클럽영어교습소,입시.검정 및 보습,보습,서울특별시 강동구 명일로 104
광진구,유톡영어교습소,입시.검정 및 보습,보습,서울특별시 광진구 동일로72길 46
금천구,금천정상어학원,국제화,실용외국어(유아/초·중·고),서울특별시 금천구 탑골로4길 63
노원구,HIMS명성월계동학원,입시.검정 및 보습,보습,서울특별시 노원구 광운로 59
강서구,한솔방화5주니어랩영어보습학원,입시.검정 및 보습,보습,서울특별시 강서구 방화동로5길 34
양천구,라리미술교습소,예능(대),미술,서울특별시 양천구 목동로 212
동대문구,서울도시디자인학원,직업기술,건축,서울특별시 동대문구 왕산로 278-1
영등포구,피아노하우스음악교습소,예능(대),음악,서울특별시 영등포구 가마산로79길 46
중랑구,온뮤직실용음악학원,예능(대),음악,서울특별시 중랑구 봉화산로 194
노원구,시매쓰중계학원,입시.검정 및 보습,보습·논술,서울특별시 노원구 한글비석로 273
성북구,브레인스토밍미술교습소,예능(대),미술,서울특별시 성북구 솔샘로25길 20
구로구,스마트해법수학덕의초점학원,입시.검정 및 보습,보습,서울특별시 구로구 고척로 208
성동구,뉴스터디학원,입시.검정 및 보습,보습,서울특별시 성동구 행당로 87
강남구,나비스피치학원,직업기술,방송,서울특별시 강남구 테헤란로5길 36
양천구,목동1관정상어학원,국제화,실용외국어(유아/초·중·고),서울특별시 양천구 목동서로 349
양천구,매쓰런수학학원,입시.검정 및 보습,보습,서울특별시 양천구 오목로 68
강북구,21세기제2연세학원,입시.검정 및 보습,보습·논술,서울특별시 강북구 도봉로 168
관악구,스위티무용학원,예능(대),무용,서울특별시 관악구 문성로 95
노원구,최고수학교습소,입시.검정 및 보습,보습,서울특별시 노원구 섬밭로 263
강남구,메테오에듀학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로71길 14
강남구,대치자라다남아미술학원,예능(대),미술,서울특별시 강남구 도곡로 325
강남구,다빈치미술교습소,예능(대),미술,서울특별시 강남구 남부순환로365길 26
서대문구,하비스트수학교습소,입시.검정 및 보습,보습,서울특별시 서대문구 명지대1길 32
서초구,이튼교육강남독학재수학원,입시.검정 및 보습,진학상담지도,서울특별시 서초구 사임당로 175
강서구,이소사회교습소,입시.검정 및 보습,보습,서울특별시 강서구 강서로45나길 59
노원구,아썸논술영어교습소,입시.검정 및 보습,보습,서울특별시 노원구 동일로227길 26
서초구,시대인재반포센터해냄관학원,입시.검정 및 보습,보습·논술,서울특별시 서초구 신반포로 165
송파구,잠실에이프릴어학학원,국제화,,서울특별시 송파구 석촌호수로 156
동대문구,정명(正明)수학교습소,입시.검정 및 보습,보습,서울특별시 동대문구 이문로54길 46
마포구,베스트학원,입시.검정 및 보습,보습,서울특별시 마포구 독막로 278-4
은평구,은평하이스트학원,종합(대),,서울특별시 은평구 연서로 280
강남구,논현해법영어학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 강남대로120길 31
강서구,한우리독서토론논술염창독서교실논술교습소,입시.검정 및 보습,보습·논술,서울특별시 강서구 양천로 697
양천구,아이노리일본어교습소,입시.검정 및 보습,보습,서울특별시 양천구 목동서로 57
강서구,김경아피아노교습소,예능(대),음악,서울특별시 강서구 양천로 613-1
송파구,루나잉글리쉬학원,입시.검정 및 보습,보습,서울특별시 송파구 올림픽로 435
강서구,강서혜윰수학교습소,입시.검정 및 보습,보습,서울특별시 강서구 강서로 385
서초구,앙상블음악교습소,예능(대),음악,서울특별시 서초구 효령로4길 7
서초구,이루트학원,입시.검정 및 보습,보습,서울특별시 서초구 동산로 66
성북구,강영석ER영어교습소,입시.검정 및 보습,보습,서울특별시 성북구 아리랑로 21
강남구,슈퍼브레인영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 320
서초구,클라라피아노스튜디오교습소,예능(대),음악,서울특별시 서초구 신반포로23길 41
양천구,윤아트미술교습소,예능(대),미술,서울특별시 양천구 목동중앙로 131-1
서대문구,태풍학원,입시.검정 및 보습,보습,서울특별시 서대문구 응암로 69
동대문구,리더앤리더영어학원,입시.검정 및 보습,보습,서울특별시 동대문구 답십리로 291-1
노원구,월계셈스터디학원,입시.검정 및 보습,보습,서울특별시 노원구 월계로45길 28
노원구,수오케스트리움학원,예능(대),음악,서울특별시 노원구 중계로14길 28
구로구,꿈앤들피아노음악교습소,예능(대),음악,서울특별시 구로구 구일로 154-17
영등포구,비스(VIS)어학원,국제화,실용외국어(유아/초·중·고),서울특별시 영등포구 여의대방로65길 24
강서구,키움영어수학학원,입시.검정 및 보습,보습,서울특별시 강서구 양천로 85
중랑구,시그마학원,종합(대),,서울특별시 중랑구 신내로 225
강서구,강서라임학원,입시.검정 및 보습,보습,서울특별시 강서구 수명로 68-11
강서구,비상동명학원,입시.검정 및 보습,보습,서울특별시 강서구 강서로43길 49
양천구,허니키즈스피치학원,기타(대),화술,서울특별시 양천구 목동동로 339
마포구,파토스학원,입시.검정 및 보습,보습,서울특별시 마포구 포은로 118
서대문구,케플러과학학원,입시.검정 및 보습,보습,서울특별시 서대문구 가좌로 116
양천구,쉐마수학교습소,입시.검정 및 보습,보습,서울특별시 양천구 목동서로 57
마포구,피아노제이음악교습소,예능(대),음악,서울특별시 마포구 삼개로 38
노원구,올림포스학원,입시.검정 및 보습,보습,서울특별시 노원구 노원로34길 80
서초구,킹스타운서초어학원,국제화,실용외국어(유아/초·중·고),서울특별시 서초구 동광로 88
은평구,비둘기미술교습소,예능(대),보습,서울특별시 은평구 은평터널로 186
강남구,로고스학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 238
강남구,부엉이학원,입시.검정 및 보습,보습,서울특별시 강남구 도곡로78길 7
강남구,선제영어학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 150
강남구,애로우잉글리시번역학원,국제화,번역(성인),서울특별시 강남구 강남대로96길 17
양천구,목동로드맵학원,입시.검정 및 보습,보습,서울특별시 양천구 오목로 299
광진구,엠아이파라다이스아트(MIParadiseArt)미술교습소,예능(대),미술,서울특별시 광진구 광장로3길 2
노원구,황장석수학교습소,입시.검정 및 보습,보습,서울특별시 노원구 한글비석로 242
강북구,파머스국제어학원,국제화,실용외국어(유아/초·중·고),서울특별시 강북구 삼양로19길 214
강동구,김선아국어학원,입시.검정 및 보습,보습,서울특별시 강동구 양재대로85길 17
강동구,브릭스영어교습소,입시.검정 및 보습,보습,서울특별시 강동구 구천면로47길 82
도봉구,예홍미술학원,예능(대),미술,서울특별시 도봉구 방학로 172
강남구,언어논술나무는학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로61길 10
