admin_code,admin_name,district_name,area_km2,station_count,station_density,bus_stop_count,bus_stop_density,hospital_count,hospital_density,school_count,school_density,mart_count,mart_density,convenience_count,convenience_density,laundry_count,laundry_density,academy_count,academy_density,park_count,park_density,park_area_sum,park_area_ratio
11200590,금호1가동,성동구,0.44487238246086086,1.0,2.2478356477612507,39,87.66559026268878,18.0,40.46104165970251,2.0,4.495671295522501,11,24.726192125373757,6,13.487013886567503,5,11.239178238806254,65,146.10931710448128,1.0,2.2478356477612507,417284.88,0.9379878285357757
11200615,금호2·3가동,성동구,0.6311959067293654,1.0,1.5842941776692554,38,60.2031787514317,32.0,50.69741368541617,1.0,1.5842941776692554,16,25.348706842708086,12,19.011530132031066,10,15.842941776692554,55,87.13617977180904,4.0,6.337176710677022,18122.8,0.02871184652306438
11200620,금호4가동,성동구,0.832333356270204,0.0,0.0,30,36.04325090902757,33.0,39.64757599993033,2.0,2.4028833939351713,6,7.208650181805514,7,8.4100918787731,5,6.007208484837928,44,52.863434666573774,1.0,1.2014416969675856,1681.8,0.002020584645960086
11200645,옥수동,성동구,1.922027397703211,2.0,1.0405678932516595,41,21.331641811659022,39.0,20.291073918407363,4.0,2.081135786503319,4,2.081135786503319,14,7.283975252761618,8,4.162271573006638,101,52.548678609208814,3.0,1.5608518398774895,66129.89,0.034406320159131996
11200650,성수1가1동,성동구,1.885874727439022,1.0,0.5302579145105671,31,16.43799534982758,17.0,9.014384546679642,4.0,2.1210316580422686,11,5.832837059616239,13,6.893352888637373,8,4.242063316084537,104,55.14682310909898,2.0,1.0605158290211343,3013.8,0.0015980913027519473
11200660,성수1가2동,성동구,0.930085508256354,1.0,1.0751699613885133,12,12.90203953666216,42.0,45.15713837831756,2.0,2.1503399227770266,19,20.428229266381752,31,33.330268803043914,9,9.67652965249662,129,138.69692501911823,2.0,2.1503399227770266,3618.5,0.0038905025052843357
11200670,성수2가1동,성동구,1.1849643641460157,0.0,0.0,30,25.317217046962003,23.0,19.40986640267087,3.0,2.5317217046962,19,16.034237463075936,23,19.40986640267087,12,10.1268868187848,59,49.79052685902528,2.0,1.6878144697974669,2341.0,0.001975586836897935
11200690,성수2가3동,성동구,1.0545012809647103,1.0,0.94831558581432,20,18.9663117162864,51.0,48.36409487653032,1.0,0.94831558581432,21,19.91462730210072,43,40.77757019001576,5,4.7415779290716,142,134.66081318563343,6.0,5.689893514885919,10455.9,0.009915492933715948
11200720,송정동,성동구,0.681915569863234,0.0,0.0,13,19.063943653035082,5.0,7.332286020398108,1.0,1.4664572040796215,9,13.198114836716595,7,10.265200428557351,6,8.79874322447773,27,39.59434451014978,2.0,2.932914408159243,721.8,0.001058488809904671
11200790,용답동,성동구,2.3771475593191016,3.0,1.262016734400495,12,5.04806693760198,25.0,10.516806120004127,1.0,0.4206722448001651,25,10.516806120004127,19,7.992772651203136,8,3.3653779584013206,36,15.144200812805941,1.0,0.4206722448001651,6046.9,0.0025437629970821176
11215710,화양동,광진구,1.1660084458709397,2.0,1.7152534418445982,20,17.15253441844598,60.0,51.45760325533794,4.0,3.4305068836891963,27,23.155921464902075,59,50.599976534415646,22,18.86778786029058,111,95.1965660223752,4.0,3.4305068836891963,3906.5,0.003350318785282961
11215730,군자동,광진구,0.738025434750857,0.0,0.0,22,29.80927074339487,37.0,50.133773522982274,2.0,2.709933703944988,19,25.744370187477386,33,44.7139061150923,15,20.32450277958741,90,121.94701667752446,1.0,1.354966851972494,642.0,0.0008698887189663411
11215740,중곡1동,광진구,0.6145047378849271,0.0,0.0,18,29.29188155970036,34.0,55.32910961276735,0.0,0.0,20,32.54653506633373,12,19.52792103980024,9,14.64594077985018,55,89.50297143241777,1.0,1.6273267533166866,995.7,0.001620329248277425
11215750,중곡2동,광진구,0.5455420904867976,0.0,0.0,17,31.16166524352058,47.0,86.15283920267454,1.0,1.833039131971799,21,38.493821771407774,23,42.15990003535138,13,23.829508715633384,99,181.47087406520808,0.0,0.0,0.0,0.0
11215760,중곡3동,광진구,0.6018662240952611,1.0,1.6614987848889884,22,36.552973267557746,25.0,41.53746962222471,2.0,3.322997569777977,16,26.583980558223814,14,23.26098298844584,13,21.599484203556848,36,59.813956256003586,1.0,1.6614987848889884,971.9,0.0016148106690336078
11215770,중곡4동,광진구,2.313468184729717,0.0,0.0,34,14.696549632461112,30.0,12.967543793348039,6.0,2.593508758669608,20,8.64502919556536,15,6.483771896674019,10,4.32251459778268,63,27.231841966030885,2.0,0.864502919556536,1473.0,0.0006367064002533887
11215780,능동,광진구,1.0921047906984358,4.0,3.6626521869223487,9,8.240967420575284,20.0,18.313260934611744,2.0,1.8313260934611744,5,4.578315233652936,22,20.14458702807292,7,6.409641327114111,55,50.3614675701823,0.0,0.0,0.0,0.0
11215810,광장동,광진구,2.3937611062030872,1.0,0.41775263095746856,38,15.874599976383806,33.0,13.785836821596462,7.0,2.92426841670228,17,7.101794726276966,21,8.77280525010684,12,5.0130315714896225,119,49.71256308393876,1.0,0.41775263095746856,1012.0,0.0004227656625289582
11215820,자양1동,광진구,0.568867859227818,0.0,0.0,13,22.852407266682665,65.0,114.26203633341332,1.0,1.7578774820525127,15,26.36816223078769,22,38.67330460515528,15,26.36816223078769,75,131.84081115393846,3.0,5.273632446157539,2985.6,0.005248319010415982
11215830,자양2동,광진구,1.6575229331309047,0.0,0.0,17,10.256268350923266,34.0,20.512536701846532,7.0,4.223169320968404,22,13.272817865900699,19,11.46288815691424,20,12.066198059909725,78,47.05817243364793,2.0,1.2066198059909725,1822.9,0.001099773622170472
11230710,회기동,동대문구,0.7669167447799828,0.0,0.0,10,13.03922501114362,13.0,16.950992514486707,2.0,2.607845002228724,17,22.166682518944153,16,20.862760017829793,7,9.127457507800534,44,57.37259004903193,0.0,0.0,0.0,0.0
11230720,휘경1동,동대문구,0.5217962421848626,2.0,3.8329137665415334,14,26.830396365790733,22.0,42.16205143195687,0.0,0.0,15,28.7468532490615,15,28.7468532490615,11,21.081025715978434,43,82.40764598064297,0.0,0.0,0.0,0.0
11230730,휘경2동,동대문구,1.1136088193303597,0.0,0.0,18,16.16366509276017,13.0,11.67375812254901,6.0,5.3878883642533895,13,11.67375812254901,17,15.265683698717936,16,14.367702304675705,59,52.98090224849166,0.0,0.0,0.0,0.0
11230740,이문1동,동대문구,1.0396023692088774,1.0,0.9619062341700758,28,26.93337455676212,65.0,62.523905221054925,5.0,4.809531170850379,15,14.428593512551137,34,32.704811961782575,11,10.580968575870834,84,80.80012367028637,0.0,0.0,0.0,0.0
11230750,이문2동,동대문구,0.7238898695020811,1.0,1.3814256037148827,10,13.814256037148827,13.0,17.958532848293473,1.0,1.3814256037148827,12,16.577107244578592,9,12.432830433433944,5,6.907128018574413,57,78.7412594117483,0.0,0.0,0.0,0.0
11260520,면목2동,중랑구,0.7631215328376311,0.0,0.0,23,30.13936707365024,23.0,30.13936707365024,2.0,2.6208145281434994,28,36.691403394008994,27,35.38099612993724,19,24.897738017363245,50,65.52036320358748,0.0,0.0,0.0,0.0
11260540,면목4동,중랑구,0.8434664505231524,1.0,1.1855836108001203,13,15.412586940401564,9.0,10.670252497201082,2.0,2.3711672216002406,24,28.454006659202886,15,17.783754162001802,13,15.412586940401564,47,55.722429707605656,0.0,0.0,0.0,0.0
11260550,면목5동,중랑구,0.7049359054557066,0.0,0.0,11,15.604255528577506,6.0,8.511412106496822,0.0,0.0,11,15.604255528577506,9,12.767118159745232,5,7.092843422080684,16,22.69709895065819,0.0,0.0,0.0,0.0
11260565,면목본동,중랑구,0.8490186863193563,1.0,1.1778303777213361,28,32.97925057619741,68.0,80.09246568505085,2.0,2.3556607554426723,36,42.4018935979681,28,32.97925057619741,21,24.734437932148058,68,80.09246568505085,0.0,0.0,0.0,0.0
11260570,면목7동,중랑구,1.2361341736736149,0.0,0.0,18,14.561526073263197,63.0,50.96534125642119,1.0,0.8089736707368442,16,12.943578731789508,14,11.32563139031582,13,10.516657719578976,46,37.212788853894835,0.0,0.0,0.0,0.0
11260575,면목3·8동,중랑구,1.6141167126022082,1.0,0.6195338863618132,30,18.586016590854396,34.0,21.06415213630165,3.0,1.8586016590854397,20,12.390677727236264,19,11.771143840874451,11,6.814872749979945,52,32.21576209081429,0.0,0.0,0.0,0.0
11260580,상봉1동,중랑구,0.8542187519768509,3.0,3.5119809686422094,13,15.218584197449573,24.0,28.095847749137675,4.0,4.682641291522946,22,25.7545271033762,22,25.7545271033762,11,12.8772635516881,56,65.55697808132123,0.0,0.0,0.0,0.0
11260590,상봉2동,중랑구,0.6774452307990487,2.0,2.952268182094948,18,26.570413638854532,64.0,94.47258182703834,0.0,0.0,27,39.8556204582818,32,47.23629091351917,16,23.618145456759585,51,75.28283864342117,0.0,0.0,0.0,0.0
11260600,중화1동,중랑구,0.6414934383216154,0.0,0.0,14,21.824073581530605,23.0,35.85383516965742,5.0,7.794311993403787,19,29.618385574934393,16,24.94179837889212,9,14.029761588126817,60,93.53174392084546,0.0,0.0,0.0,0.0
11260610,중화2동,중랑구,1.0169551365825917,3.0,2.9499826413988086,28,27.53317131972221,40.0,39.33310188531745,0.0,0.0,24,23.59986113119047,22,21.633206036924594,15,14.749913206994043,42,41.29975697958332,0.0,0.0,0.0,0.0
11260620,묵1동,중랑구,1.238435958255258,0.0,0.0,33,26.64651311198303,37.0,29.876393489193095,5.0,4.03735047151258,20,16.14940188605032,23,18.57181216895787,15,12.11205141453774,80,64.59760754420128,0.0,0.0,0.0,0.0
11260630,묵2동,중랑구,0.6692035697711504,1.0,1.4943136067579155,20,29.886272135158308,26.0,38.8521537757058,2.0,2.988627213515831,19,28.391958528400394,15,22.41470410136873,11,16.43744967433707,48,71.72705312437994,0.0,0.0,0.0,0.0
11260655,망우본동,중랑구,2.948108803659453,2.0,0.678401013394561,56,18.99522837504771,87.0,29.510444082663405,11.0,3.7312055736700858,40,13.568020267891221,42,14.246421281285782,24,8.140812160734733,93,31.54564712284709,0.0,0.0,0.0,0.0
11260660,망우3동,중랑구,0.962561285133501,0.0,0.0,11,11.427843785005722,15.0,15.58342334318962,4.0,4.155579558183899,17,17.66121312228157,14,14.544528453643645,8,8.311159116367797,30,31.16684668637924,0.0,0.0,0.0,0.0
11260680,신내1동,중랑구,2.606948852280486,1.0,0.3835901878647247,53,20.33027995683041,35.0,13.425656575265364,2.0,0.7671803757294494,23,8.822574320888668,19,7.28821356942977,10,3.835901878647247,112,42.96210104084917,0.0,0.0,0.0,0.0
11260690,신내2동,중랑구,0.9112811311114171,0.0,0.0,19,20.84976781734437,30.0,32.92068602738585,4.0,4.389424803651447,11,12.070918210041478,9,9.876205808215754,9,9.876205808215754,90,98.76205808215755,0.0,0.0,0.0,0.0
11290525,성북동,성북구,2.879911994935279,0.0,0.0,46,15.972710305348679,28.0,9.722519316299195,6.0,2.0833969963498276,12,4.166793992699655,18,6.250190989049483,10,3.4723283272497127,115,39.9317757633717,0.0,0.0,0.0,0.0
11290555,삼선동,성북구,0.9262268238209445,1.0,1.0796491467119476,38,41.026667575054006,53.0,57.22140477573322,4.0,4.31859658684779,21,22.672632080950898,20,21.59298293423895,11,11.876140613831422,122,131.7171958988576,1.0,1.0796491467119476,10957.0,0.01182971570052281
11320681,쌍문4동,도봉구,0.5548675525356802,0.0,0.0,17,30.63794219415422,11.0,19.824550831511555,7.0,12.615623256416443,8,14.41785515019022,13,23.42901461905911,8,14.41785515019022,82,147.78301528944976,0.0,0.0,0.0,0.0
11320690,방학1동,도봉구,1.040856874139595,1.0,0.9607468854222935,32,30.74390033351339,68.0,65.33078820871596,3.0,2.8822406562668808,36,34.586887875202564,29,27.86165967724651,7,6.725228197956055,105,100.87842296934082,4.0,3.842987541689174,3411.0,0.003277107626175443
11320700,방학2동,도봉구,1.092814202184756,0.0,0.0,23,21.04657859864775,16.0,14.641098155581043,2.0,1.8301372694476303,19,17.38630405975249,17,15.556166790304857,11,10.065754981961968,30,27.452059041714456,5.0,4.575343173619076,4320.0,0.003953096502006881
11320710,방학3동,도봉구,1.9510256914009965,0.0,0.0,26,13.326323745808732,20.0,10.251018266006717,4.0,2.0502036532013435,11,5.6380600463036945,11,5.6380600463036945,6,3.075305479802015,62,31.778156624620824,1.0,0.5125509133003359,973.0,0.0004987120386412268
11350560,월계1동,노원구,1.1074606109304712,1.0,0.9029666519333952,43,38.827566033135994,43.0,38.827566033135994,3.0,2.7088999558001854,17,15.350433082867719,27,24.38009960220167,8,7.223733215467162,51,46.05129924860316,1.0,0.9029666519333952,260500.0,0.23522281282864946
11350570,월계2동,노원구,2.004784565144689,2.0,0.9976134267851648,40,19.952268535703297,13.0,6.4844872741035715,9.0,4.489260420533242,15,7.482100700888736,13,6.4844872741035715,7,3.491646993748077,41,20.45107524909588,1.0,0.4988067133925824,950643.0,0.47418711043966477
11350580,월계3동,노원구,1.1682832498499767,3.0,2.567870420452609,24,20.54296336362087,19.0,16.26317932953319,4.0,3.423827227270145,14,11.983395295445508,10,8.559568068175363,4,3.423827227270145,26,22.254876977255943,0.0,0.0,0.0,0.0
11350595,공릉1동,노원구,1.2632605426111911,3.0,2.3748070162936656,45,35.622105244404985,70.0,55.412163713518865,3.0,2.3748070162936656,30,23.748070162936656,38,30.080888873053098,14,11.082432742703773,106,83.90984790904285,0.0,0.0,0.0,0.0
11350600,공릉2동,노원구,6.983449392655064,1.0,0.1431957108548339,47,6.730198410177193,45.0,6.443806988467526,9.0,1.288761397693505,22,3.150305638806346,32,4.582262747354685,14,2.0047399519676747,151,21.62255233907992,0.0,0.0,0.0,0.0
11350611,하계1동,노원구,1.5270609669853856,0.0,0.0,32,20.955286456684245,17.0,11.132495930113505,6.0,3.929116210628296,17,11.132495930113505,17,11.132495930113505,6,3.929116210628296,71,46.494541825768174,0.0,0.0,0.0,0.0
11350612,하계2동,노원구,0.5000232782971712,1.0,1.9999068911461464,22,43.99795160521522,8.0,15.999255129169171,3.0,5.999720673438439,7,13.999348238023025,5,9.999534455730732,3,5.999720673438439,25,49.99767227865366,0.0,0.0,0.0,0.0
11350619,중계본동,노원구,2.183234070100764,0.0,0.0,18,8.244649644538223,33.0,15.11519101498674,5.0,2.2901804568161728,14,6.412505279085284,15,6.870541370448518,7,3.206252639542642,337,154.35816278941004,1.0,0.4580360913632346,5332422.0,1.0
11350621,중계1동,노원구,0.6234505963767878,0.0,0.0,18,28.871573954067635,33.0,52.931218915790666,4.0,6.415905323126141,10,16.039763307815353,13,20.851692300159957,9,14.435786977033818,244,391.37022471069463,0.0,0.0,0.0,0.0
11350624,중계4동,노원구,1.5194486348534262,0.0,0.0,7,4.606934278285265,36.0,23.69280485975279,6.0,3.9488008099587986,16,10.530135493223463,7,4.606934278285265,3,1.9744004049793993,79,51.99254399779085,0.0,0.0,0.0,0.0
11350665,상계3·4동,노원구,5.211708287218757,1.0,0.1918756662671258,20,3.837513325342516,25.0,4.796891656678145,2.0,0.3837513325342516,21,4.0293889916096415,14,2.6862593277397613,5,0.959378331335629,54,10.361285978424792,0.0,0.0,0.0,0.0
11350670,상계5동,노원구,0.9068909737608296,1.0,1.102668379036845,27,29.772046233994818,22.0,24.258704338810592,1.0,1.102668379036845,33,36.38805650821589,13,14.334688927478986,14,15.437357306515832,103,113.57484304079505,0.0,0.0,0.0,0.0
11350695,상계6·7동,노원구,1.45029541118064,1.0,0.6895146963099961,29,19.995926192989888,182.0,125.4916747284193,6.0,4.137088177859977,15,10.342720444649942,31,21.37495558560988,11,7.584661659409957,140,96.53205748339946,0.0,0.0,0.0,0.0
11350700,상계8동,노원구,0.6663480430394523,1.0,1.5007172459584956,12,18.00860695150195,28.0,42.02008288683788,4.0,6.002868983833983,5,7.503586229792479,5,7.503586229792479,3,4.502151737875487,40,60.02868983833983,0.0,0.0,0.0,0.0
11350710,상계9동,노원구,0.719445083593426,0.0,0.0,18,25.019282792364166,29.0,40.30884449880893,7.0,9.729721085919397,8,11.11968124105074,9,12.509641396182083,4,5.55984062052537,57,79.22772884248653,0.0,0.0,0.0,0.0
11350720,상계10동,노원구,0.8092144891985578,0.0,0.0,24,29.658391341669486,8.0,9.886130447223161,4.0,4.943065223611581,9,11.121896753126057,4,4.943065223611581,3,3.7072989177086857,49,60.55254898924186,0.0,0.0,0.0,0.0
11380510,녹번동,은평구,1.794215028384109,2.0,1.1146935948927055,27,15.048363531051525,38.0,21.179178302961404,3.0,1.672040392339058,24,13.376323138712465,30,16.72040392339058,16,8.917548759141644,142,79.14324523738209,0.0,0.0,0.0,0.0
11380520,불광1동,은평구,3.124926791262571,2.0,0.6400149935006751,38,12.160284876512828,79.0,25.28059224327667,2.0,0.6400149935006751,14,4.480104954504726,22,7.040164928507426,14,4.480104954504726,79,25.28059224327667,0.0,0.0,0.0,0.0
11380530,불광2동,은평구,1.3960889591025292,1.0,0.7162867333632138,26,18.623455067443558,31.0,22.204888734259626,7.0,5.0140071335424965,25,17.907168334080346,17,12.176874467174635,15,10.744301000448207,64,45.84235093524568,0.0,0.0,0.0,0.0
11380551,갈현1동,은평구,0.9610713102988576,0.0,0.0,33,34.33668204052228,49.0,50.98477030259369,0.0,0.0,19,19.7696048112098,15,15.607582745691946,15,15.607582745691946,68,70.75437511380349,0.0,0.0,0.0,0.0
11380552,갈현2동,은평구,0.9851653271162619,0.0,0.0,30,30.451741625758235,29.0,29.43668357156629,10.0,10.15058054191941,24,24.361393300606586,25,25.37645135479853,17,17.255986921263,164,166.46952088747835,0.0,0.0,0.0,0.0
11380560,구산동,은평구,1.3897749931230337,1.0,0.7195409364452943,34,24.464391839140003,28.0,20.14714622046824,9.0,6.475868428007648,18,12.951736856015296,16,11.512654983124708,15,10.793114046679413,89,64.03914334363118,0.0,0.0,0.0,0.0
11380570,대조동,은평구,0.8516924437170618,2.0,2.348265520909581,24,28.17918625091497,104.0,122.10980708729821,4.0,4.696531041819162,30,35.223982813643715,27,31.701584532279345,15,17.611991406821858,111,130.32873641048175,0.0,0.0,0.0,0.0
11380580,응암1동,은평구,1.1098628004537259,0.0,0.0,23,20.72328218460634,85.0,76.58604285615387,3.0,2.7030368066877837,17,15.317208571230774,22,19.822269915710415,12,10.812147226751135,124,111.72552134309505,0.0,0.0,0.0,0.0
11380590,응암2동,은평구,0.7552469456971845,0.0,0.0,34,45.01838795073031,19.0,25.157334443055174,1.0,1.324070233845009,9,11.916632104605082,12,15.88884280614011,6,7.944421403070055,68,90.03677590146062,0.0,0.0,0.0,0.0
11380600,응암3동,은평구,0.7527729313220956,0.0,0.0,25,33.21054591600748,49.0,65.09266999537466,4.0,5.3136873465611965,17,22.58317122288509,23,30.55370224272688,12,15.94106203968359,75,99.63163774802244,0.0,0.0,0.0,0.0
11380625,역촌동,은평구,1.1575421991196313,0.0,0.0,50,43.1949695121504,56.0,48.37836585360844,1.0,0.863899390243008,23,19.869685975589185,37,31.964277438991296,22,19.005786585346176,166,143.40729878033932,0.0,0.0,0.0,0.0
11380631,신사1동,은평구,0.8083135899155436,1.0,1.2371436191051604,24,29.691446858523847,35.0,43.30002666868061,1.0,1.2371436191051604,20,24.742872382103204,18,22.268585143892885,11,13.608579810156764,61,75.46576076541479,0.0,0.0,0.0,0.0
11380632,신사2동,은평구,1.0462220392066737,1.0,0.9558200482550312,31,29.630421495905967,17.0,16.24894082033553,6.0,5.734920289530187,19,18.160580916845593,12,11.469840579060374,7,6.690740337785218,64,61.172483088322,0.0,0.0,0.0,0.0
11380640,증산동,은평구,0.8074092618352654,1.0,1.2385292654768043,11,13.623821920244847,22.0,27.247643840489694,3.0,3.715587796430413,11,13.623821920244847,12,14.862351185721652,6,7.431175592860826,54,66.88058033574742,0.0,0.0,0.0,0.0
11380650,수색동,은평구,1.2902576460575164,2.0,1.5500780065990365,19,14.725741062690846,13.0,10.075507042893737,1.0,0.7750390032995182,8,6.200312026396146,5,3.875195016497591,4,3.100156013198073,16,12.400624052792292,0.0,0.0,0.0,0.0
11380690,진관동,은평구,11.565109508038645,1.0,0.08646697199926405,71,6.139155011947747,70.0,6.0526880399484835,11.0,0.9511366919919045,21,1.8158064119845452,28,2.4210752159793936,14,1.2105376079896968,160,13.834715519882248,0.0,0.0,0.0,0.0
11410520,천연동,서대문구,0.9828165128286961,0.0,0.0,36,36.629421189095105,24.0,24.4196141260634,3.0,3.052451765757925,16,16.279742750708934,9,9.157355297273776,9,9.157355297273776,57,57.99658354940058,0.0,0.0,0.0,0.0
11410555,북아현동,서대문구,0.4589445462766089,1.0,2.1789124810675786,16,34.86259969708126,31.0,67.54628691309493,3.0,6.536737443202735,11,23.968037291743364,6,13.07347488640547,9,19.610212329608206,45,98.05106164804103,0.0,0.0,0.0,0.0
11410565,충현동,서대문구,1.1160013483316276,3.0,2.6881687952123596,43,38.53041939804382,24.0,21.505350361698877,7.0,6.272393855495506,14,12.544787710991011,35,31.361969277477527,13,11.648731445920225,63,56.45154469945955,0.0,0.0,0.0,0.0
11410585,신촌동,서대문구,2.7203637801003366,2.0,0.7351957905887987,47,17.277101078836772,61.0,22.423471612958362,5.0,1.8379894764719968,39,14.336317916481574,77,28.30503793766875,28,10.292741068243183,275,101.08942120595982,0.0,0.0,0.0,0.0
11410615,연희동,서대문구,2.9291718872678976,0.0,0.0,57,19.45942477727558,41.0,13.99713010295261,4.0,1.3655736685807425,22,7.510655177194084,31,10.583195931500754,19,6.486474925758527,169,57.69548749753637,0.0,0.0,0.0,0.0
11410620,홍제1동,서대문구,1.2356320827203457,1.0,0.8093023918563346,22,17.80465262083936,49.0,39.65581720096039,2.0,1.6186047837126691,15,12.139535877845018,17,13.758140661557686,8,6.4744191348506765,87,70.4093080915011,0.0,0.0,0.0,0.0
11410640,홍제3동,서대문구,1.192508114097487,1.0,0.8385687176282396,40,33.54274870512958,43.0,36.0584548580143,3.0,2.515706152884719,23,19.28708050544951,12,10.062824611538876,8,6.708549741025917,84,70.43977228077212,0.0,0.0,0.0,0.0
11410655,홍제2동,서대문구,0.6999776615118262,0.0,0.0,9,12.857553168999157,11.0,15.714787206554526,0.0,0.0,8,11.428936150221473,7,10.000319131443788,6,8.571702112666104,48,68.57361690132883,0.0,0.0,0.0,0.0
11410660,홍은1동,서대문구,1.6151401135262684,0.0,0.0,32,19.812522599129636,16.0,9.906261299564818,1.0,0.6191413312228011,10,6.191413312228011,12,7.4296959746736135,10,6.191413312228011,66,40.86332786070488,0.0,0.0,0.0,0.0
11410685,홍은2동,서대문구,2.0750845502117787,0.0,0.0,71,34.21547328890955,15.0,7.228621117375257,6.0,2.8914484469501027,16,7.71052919186694,28,13.493426085767146,11,5.300988819408522,92,44.335542853234905,0.0,0.0,0.0,0.0
11410690,남가좌1동,서대문구,0.47553634166156655,0.0,0.0,16,33.64621922289802,34.0,71.49821584865829,1.0,2.102888701431126,9,18.925998312880136,5,10.514443507155631,2,4.205777402862252,51,107.24732377298743,0.0,0.0,0.0,0.0
11410700,남가좌2동,서대문구,0.7837749079907861,0.0,0.0,25,31.896912933954113,46.0,58.69031979847557,2.0,2.551753034716329,22,28.06928338187962,24,30.62103641659595,13,16.586394725656138,101,128.86352825317462,0.0,0.0,0.0,0.0
11410710,북가좌1동,서대문구,0.5779794273874141,0.0,0.0,11,19.031819263398805,23.0,39.793803914379325,3.0,5.190496162745129,9,15.571488488235387,12,20.761984650980516,8,13.841323100653677,55,95.15909631699402,0.0,0.0,0.0,0.0
11410720,북가좌2동,서대문구,0.8248664282211249,0.0,0.0,36,43.643429733994886,38.0,46.06806471921682,0.0,0.0,22,26.67098483744132,25,30.307937315274227,16,19.397079881775504,118,143.05346412809436,0.0,0.0,0.0,0.0
11440555,아현동,마포구,0.7443278014338682,1.0,1.3434940869783536,17,22.83939947863201,74.0,99.41856243639816,3.0,4.03048226093506,20,26.86988173956707,17,22.83939947863201,8,10.747952695826829,119,159.87579635042405,0.0,0.0,0.0,0.0
11440565,공덕동,마포구,1.0191974128504884,2.0,1.9623283720927094,37,36.30307488371513,62.0,60.832179534873994,2.0,1.9623283720927094,30,29.434925581390644,20,19.623283720927095,19,18.64211953488074,134,131.47600093021154,0.0,0.0,0.0,0.0
11440585,도화동,마포구,0.625018275539887,2.0,3.1999064319717885,34,54.398409343520406,78.0,124.79635084689976,1.0,1.5999532159858942,10,15.999532159858942,21,33.59901753570378,10,15.999532159858942,116,185.59457305436374,0.0,0.0,0.0,0.0
11350625,중계2·3동,노원구,0.9190832107633783,1.0,1.0880407652854558,31,33.72926372384913,37.0,40.257508315561864,9.0,9.792366887569102,21,22.84885607099457,10,10.880407652854558,8,8.704326122283646,58,63.106364386556436,0.0,0.0,0.0,0.0
11350630,상계1동,노원구,5.402614179266673,1.0,0.18509557906941554,29,5.36777179301305,46.0,8.514396637193114,6.0,1.1105734744164932,28,5.182676213943635,28,5.182676213943635,17,3.146624844180064,106,19.620131381358046,0.0,0.0,0.0,0.0
11350640,상계2동,노원구,0.6231254949976514,1.0,1.6048131684994997,24,38.515516043987994,72.0,115.54654813196397,2.0,3.2096263369989995,21,33.701076538489495,22,35.30588970698899,11,17.652944853494496,144,231.09309626392795,0.0,0.0,0.0,0.0
11440700,망원2동,마포구,0.67641051485765,0.0,0.0,35,51.74372549097011,17.0,25.132666667042624,2.0,2.9567843137697203,11,16.262313725733463,17,25.132666667042624,11,16.262313725733463,97,143.40403921783144,0.0,0.0,0.0,0.0
11440710,연남동,마포구,0.6474379713549118,0.0,0.0,22,33.980089172032926,10.0,15.445495078196783,3.0,4.633648523459035,11,16.990044586016463,29,44.791935726770674,14,21.623693109475496,119,183.8013914305417,0.0,0.0,0.0,0.0
11440720,성산1동,마포구,0.8592543041194098,0.0,0.0,25,29.094995369992084,15.0,17.456997221995252,5.0,5.818999073998417,15,17.456997221995252,25,29.094995369992084,13,15.129397592395884,106,123.36278036876644,0.0,0.0,0.0,0.0
11440730,성산2동,마포구,1.9787235815176258,3.0,1.516128896436906,41,20.72042825130438,40.0,20.21505195249208,5.0,2.52688149406151,22,11.118278573870644,31,15.666665263181361,21,10.61290227505834,144,72.77418702897148,0.0,0.0,0.0,0.0
11440740,상암동,마포구,8.402414596974719,2.0,0.23802681680574272,98,11.663314023481394,60.0,7.140804504172282,5.0,0.5950670420143568,26,3.0943486184746556,52,6.188697236949311,16,1.9042145344459418,173,20.589319653696744,0.0,0.0,0.0,0.0
11470510,목1동,양천구,1.4331109860871003,1.0,0.6977826628280575,24,16.74678390787338,130.0,90.71174616764746,4.0,2.79113065131223,17,11.862305268076977,32,22.32904521049784,6,4.186695976968345,292,203.75253754579276,0.0,0.0,0.0,0.0
11470520,목2동,양천구,1.0213554099507534,2.0,1.958182216018647,16,15.665457728149176,26.0,25.456368808242413,1.0,0.9790911080093235,15,14.686366620139854,22,21.54000437620512,10,9.790911080093236,95,93.01365526088574,0.0,0.0,0.0,0.0
11470530,목3동,양천구,0.5318500756769127,1.0,1.880229120447617,8,15.041832963580935,59.0,110.9335181064094,1.0,1.880229120447617,13,24.44297856581902,14,26.323207686266638,14,26.323207686266638,75,141.01718403357125,0.0,0.0,0.0,0.0
11320512,창2동,도봉구,0.6544420475207741,0.0,0.0,23,35.144441111525474,17.0,25.976326038953612,1.0,1.5280191787619772,24,36.672460290287454,22,33.616421932763494,19,29.032364396477565,58,88.62511236819468,5.0,7.640095893809885,314409.0,0.4804229819753745
11320513,창3동,도봉구,0.6554853707087865,0.0,0.0,14,21.35821884912791,17.0,25.93498003108389,2.0,3.051174121303987,21,32.03732827369186,11,16.781457667171928,7,10.679109424563954,19,28.986154152387876,3.0,4.57676118195598,332625.0,0.5074483960493693
11320514,창4동,도봉구,1.140171660604215,0.0,0.0,37,32.451253858030874,40.0,35.08243660327662,5.0,4.385304575409577,12,10.524730980982987,18,15.78709647147448,6,5.262365490491494,103,90.3372742534373,5.0,4.385304575409577,16785.0,0.014721467459649952
